,created_at,public_metrics,possibly_sensitive,conversation_id,reply_settings,source,author_id,lang,entities,text,id,referenced_tweets,attachments,context_annotations,geo,in_reply_to_user_id
2857,2018-10-16T22:04:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1052319412169187329,everyone,TweetDeck,40889311,en,"{'urls': [{'start': 235, 'end': 258, 'url': 'https://t.co/u93X8h7Bk4', 'expanded_url': 'https://www.channel3000.com/news/opinion/editorials/editorial-doing-something-about-sexual-assault-at-uw-madison/808183052', 'display_url': 'channel3000.com/news/opinion/e…'}, {'start': 259, 'end': 282, 'url': 'https://t.co/FiMgReOX4N', 'expanded_url': 'https://twitter.com/neilheinen/status/1052319412169187329/photo/1', 'display_url': 'pic.twitter.com/FiMgReOX4N'}]}","Despite the risks, UW-Madison’s willingness to continue to participate in the Association of American Universities Sexual Misconduct and Sexual Assaults Climate Survey is doing something about the sexual assault crisis in our culture. https://t.co/u93X8h7Bk4 https://t.co/FiMgReOX4N",1052319412169187329,,{'media_keys': ['3_1052319380099350528']},,,
2858,2018-10-05T03:11:28.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1048047995391029248,everyone,Twitter Web Client,1152232093,en,"{'annotations': [{'start': 20, 'end': 30, 'probability': 0.4861, 'type': 'Organization', 'normalized_text': 'UW athletic'}, {'start': 114, 'end': 138, 'probability': 0.9599, 'type': 'Organization', 'normalized_text': 'Michigan State University'}]}",RT @StephanieCBS58: UW athletic officials want to stop abuse before it happens. After seeing sexual misconduct at Michigan State University…,1048047995391029248,"[{'type': 'retweeted', 'id': '1048047246074400768'}]",,,,
2859,2018-10-05T03:08:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1048047246074400768,everyone,Twitter Web Client,3622013248,en,"{'urls': [{'start': 211, 'end': 234, 'url': 'https://t.co/9eqvlz7CaS', 'expanded_url': 'https://bit.ly/2RsKDzV', 'display_url': 'bit.ly/2RsKDzV'}], 'annotations': [{'start': 0, 'end': 10, 'probability': 0.5547, 'type': 'Organization', 'normalized_text': 'UW athletic'}, {'start': 94, 'end': 118, 'probability': 0.9759, 'type': 'Organization', 'normalized_text': 'Michigan State University'}], 'mentions': [{'start': 121, 'end': 131, 'username': 'UWMadison', 'id': '15763818'}]}","UW athletic officials want to stop abuse before it happens. After seeing sexual misconduct at Michigan State University, @UWMadison is taking steps to ensure safety for their student athletes and staff. 
STORY: https://t.co/9eqvlz7CaS",1048047246074400768,,,,,
2860,2018-06-08T10:39:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1005036554933288960,everyone,TweetDeck,34399950,en,"{'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/ruiqloqz1l', 'expanded_url': 'http://bit.ly/2HuSA1D', 'display_url': 'bit.ly/2HuSA1D'}], 'annotations': [{'start': 21, 'end': 29, 'probability': 0.4386, 'type': 'Organization', 'normalized_text': 'UW System'}], 'mentions': [{'start': 91, 'end': 106, 'username': 'WiStateJournal', 'id': '15752446'}]}",Some regents balk as UW System eyes more robust reference checks on sexual misconduct. via @WiStateJournal https://t.co/ruiqloqz1l,1005036554933288960,,,,,
2861,2018-06-07T22:09:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1004847751169916928,everyone,dlvr.it,20178007,en,"{'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/Covt9rshvW', 'expanded_url': 'http://dlvr.it/QWYNLb', 'display_url': 'dlvr.it/QWYNLb'}], 'annotations': [{'start': 21, 'end': 29, 'probability': 0.4849, 'type': 'Organization', 'normalized_text': 'UW System'}]}",Some regents balk as UW System eyes more robust reference checks on sexual misconduct https://t.co/Covt9rshvW,1004847751169916928,,,,,
2862,2018-06-07T21:34:14.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1004838972911247360,everyone,TweetDeck,103950007,en,"{'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/EUbUFy1LjT', 'expanded_url': 'https://host.madison.com/wsj/news/local/govt-and-politics/some-regents-balk-as-uw-system-eyes-more-robust-reference/article_c27f594a-5342-54c8-82e6-2eb16381b0bf.html?utm_source=twitter.com&utm_medium=social&utm_campaign=wisconsin%20state%20journal', 'display_url': 'host.madison.com/wsj/news/local…'}], 'annotations': [{'start': 41, 'end': 42, 'probability': 0.6482, 'type': 'Organization', 'normalized_text': 'UW'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'WiStateJournal', 'id': '15752446'}]}",RT @WiStateJournal: Some regents balk as UW System eyes more robust reference checks on sexual misconduct https://t.co/EUbUFy1LjT https://t…,1004838972911247360,"[{'type': 'retweeted', 'id': '1004836180083408896'}]",,,,
2863,2018-06-07T21:29:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1004837684156592128,everyone,dlvr.it,78168550,en,"{'urls': [{'start': 241, 'end': 264, 'url': 'https://t.co/5HaaK379Pq', 'expanded_url': 'https://host.madison.com/wsj/news/local/govt-and-politics/some-regents-balk-as-uw-system-eyes-more-robust-reference/article_c27f594a-5342-54c8-82e6-2eb16381b0bf.html?utm_source=twitter.com&utm_medium=social&utm_campaign=MadPolitics', 'display_url': 'host.madison.com/wsj/news/local…'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.6951, 'type': 'Place', 'normalized_text': 'MILWAUKEE'}, {'start': 13, 'end': 29, 'probability': 0.8649, 'type': 'Organization', 'normalized_text': 'UW System Regents'}]}","MILWAUKEE -- UW System Regents are moving to require its campuses to strengthen reference checks on employees who seek jobs elsewhere in the system, including disclosure of whether they were accused of or investigated for sexual misconduct. https://t.co/5HaaK379Pq",1004837684156592128,,,,,
2864,2018-06-07T21:28:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,1004837615491690496,everyone,dlvr.it,23828118,en,"{'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/caPGX70lU0', 'expanded_url': 'http://dlvr.it/QWYCqV', 'display_url': 'dlvr.it/QWYCqV'}, {'start': 110, 'end': 133, 'url': 'https://t.co/yoHzAPkH5E', 'expanded_url': 'https://twitter.com/madisondotcom/status/1004837615491690496/photo/1', 'display_url': 'pic.twitter.com/yoHzAPkH5E'}], 'annotations': [{'start': 21, 'end': 29, 'probability': 0.4474, 'type': 'Organization', 'normalized_text': 'UW System'}]}",Some regents balk as UW System eyes more robust reference checks on sexual misconduct https://t.co/caPGX70lU0 https://t.co/yoHzAPkH5E,1004837615491690496,,{'media_keys': ['3_1004837613214183424']},,,
2865,2018-06-07T21:23:08.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,1004836180083408896,everyone,dlvr.it,15752446,en,"{'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/EUbUFy1LjT', 'expanded_url': 'https://host.madison.com/wsj/news/local/govt-and-politics/some-regents-balk-as-uw-system-eyes-more-robust-reference/article_c27f594a-5342-54c8-82e6-2eb16381b0bf.html?utm_source=twitter.com&utm_medium=social&utm_campaign=wisconsin%20state%20journal', 'display_url': 'host.madison.com/wsj/news/local…'}, {'start': 110, 'end': 133, 'url': 'https://t.co/KZ5aNDUGGJ', 'expanded_url': 'https://twitter.com/WiStateJournal/status/1004836180083408896/photo/1', 'display_url': 'pic.twitter.com/KZ5aNDUGGJ'}], 'annotations': [{'start': 21, 'end': 29, 'probability': 0.4474, 'type': 'Organization', 'normalized_text': 'UW System'}]}",Some regents balk as UW System eyes more robust reference checks on sexual misconduct https://t.co/EUbUFy1LjT https://t.co/KZ5aNDUGGJ,1004836180083408896,,{'media_keys': ['3_1004836176925057025']},,,
2866,2018-06-07T21:23:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1004836170734243840,everyone,dlvr.it,78168550,en,"{'urls': [{'start': 228, 'end': 251, 'url': 'https://t.co/5HaaK379Pq', 'expanded_url': 'https://host.madison.com/wsj/news/local/govt-and-politics/some-regents-balk-as-uw-system-eyes-more-robust-reference/article_c27f594a-5342-54c8-82e6-2eb16381b0bf.html?utm_source=twitter.com&utm_medium=social&utm_campaign=MadPolitics', 'display_url': 'host.madison.com/wsj/news/local…'}], 'annotations': [{'start': 0, 'end': 16, 'probability': 0.9419, 'type': 'Organization', 'normalized_text': 'UW System Regents'}]}","UW System Regents are moving to require its campuses to strengthen reference checks on employees who seek jobs elsewhere in the system, including disclosure of whether they were accused of or investigated for sexual misconduct. https://t.co/5HaaK379Pq",1004836170734243840,,,,,
2867,2018-05-22T10:30:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,998873680896704517,everyone,dlvr.it,23828118,en,"{'urls': [{'start': 252, 'end': 275, 'url': 'https://t.co/I6hcxkHttN', 'expanded_url': 'http://dlvr.it/QThByd', 'display_url': 'dlvr.it/QThByd'}, {'start': 276, 'end': 299, 'url': 'https://t.co/01eAXDGGig', 'expanded_url': 'https://twitter.com/madisondotcom/status/998873680896704517/photo/1', 'display_url': 'pic.twitter.com/01eAXDGGig'}], 'annotations': [{'start': 16, 'end': 19, 'probability': 0.6501, 'type': 'Person', 'normalized_text': 'dean'}, {'start': 87, 'end': 98, 'probability': 0.997, 'type': 'Person', 'normalized_text': 'Shawn Wilson'}]}","2 schools hired dean after he left UW-Stevens Point over sexual harassment accusation: Shawn Wilson, who handled sexual misconduct complaints, resigned when he was accused of sexually harassing a woman on campus in 2015, but went on to hold positions… https://t.co/I6hcxkHttN https://t.co/01eAXDGGig",998873680896704517,,{'media_keys': ['3_998873678350761984']},,,
2868,2018-04-10T15:10:06.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983723806505230336,everyone,TweetDeck,17807877,en,"{'mentions': [{'start': 3, 'end': 14, 'username': 'jessieopie', 'id': '19925191'}, {'start': 121, 'end': 131, 'username': 'UWMadison', 'id': '15763818'}]}","RT @jessieopie: The state has paid at least $541,000 in the last decade to settle sexual misconduct/harassment claims at @UWMadison https:/…",983723806505230336,"[{'type': 'retweeted', 'id': '983718004851728384'}]",,,,
2869,2018-04-10T15:09:57.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983723767619899392,everyone,Tweetbot for iΟS,729322268,en,"{'mentions': [{'start': 3, 'end': 14, 'username': 'jessieopie', 'id': '19925191'}, {'start': 121, 'end': 131, 'username': 'UWMadison', 'id': '15763818'}]}","RT @jessieopie: The state has paid at least $541,000 in the last decade to settle sexual misconduct/harassment claims at @UWMadison https:/…",983723767619899392,"[{'type': 'retweeted', 'id': '983718004851728384'}]",,,,
2870,2018-04-10T14:47:03.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,983718004851728384,everyone,Twitter Web Client,19925191,en,"{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/BOkzak8Q9l', 'expanded_url': 'http://host.madison.com/wsj/news/local/education/university/state-paid-k-to-settle-misconduct-harassment-claims-at-uw/article_9544870d-73bc-5e5b-870d-5697b3983126.html', 'display_url': 'host.madison.com/wsj/news/local…'}], 'mentions': [{'start': 105, 'end': 115, 'username': 'UWMadison', 'id': '15763818'}, {'start': 144, 'end': 158, 'username': 'msommerhauser', 'id': '103950007'}]}","The state has paid at least $541,000 in the last decade to settle sexual misconduct/harassment claims at @UWMadison https://t.co/BOkzak8Q9l via @msommerhauser",983718004851728384,,,,,
2871,2018-02-17T09:23:07.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,964792316719493120,everyone,Bot Libre!,878757433858039808,en,"{'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/8n0v9IAJ8w', 'expanded_url': 'http://Madison.com', 'display_url': 'Madison.com'}], 'annotations': [{'start': 19, 'end': 29, 'probability': 0.9932, 'type': 'Person', 'normalized_text': 'Katie Zaman'}, {'start': 32, 'end': 39, 'probability': 0.9951, 'type': 'Person', 'normalized_text': 'Wendy Li'}, {'start': 45, 'end': 56, 'probability': 0.9947, 'type': 'Person', 'normalized_text': 'Adria Brooks'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'peterpan_fans', 'id': '2868762307'}]}","RT @peterpan_fans: Katie Zaman, Wendy Li and Adria Brooks: UW must change its culture around sexual misconduct - https://t.co/8n0v9IAJ8w ht…",964792316719493120,"[{'type': 'retweeted', 'id': '964598766685868032'}]",,,,
2872,2018-02-16T20:34:02.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,964598766685868032,everyone,DragPlus,2868762307,en,"{'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/8n0v9IAJ8w', 'expanded_url': 'http://Madison.com', 'display_url': 'Madison.com'}, {'start': 118, 'end': 141, 'url': 'https://t.co/uicAXMPSPI', 'expanded_url': 'https://dragplus.com/post/id/43147503', 'display_url': 'dragplus.com/post/id/431475…'}], 'annotations': [{'start': 0, 'end': 10, 'probability': 0.9947, 'type': 'Person', 'normalized_text': 'Katie Zaman'}, {'start': 13, 'end': 20, 'probability': 0.9936, 'type': 'Person', 'normalized_text': 'Wendy Li'}, {'start': 26, 'end': 37, 'probability': 0.9952, 'type': 'Person', 'normalized_text': 'Adria Brooks'}, {'start': 40, 'end': 41, 'probability': 0.5762, 'type': 'Organization', 'normalized_text': 'UW'}]}","Katie Zaman, Wendy Li and Adria Brooks: UW must change its culture around sexual misconduct - https://t.co/8n0v9IAJ8w https://t.co/uicAXMPSPI",964598766685868032,,,,,
2873,2018-02-09T15:07:43.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,961979933013749760,everyone,TweetDeck,103950007,en,"{'urls': [{'start': 187, 'end': 210, 'url': 'https://t.co/4xEhXexoLZ', 'expanded_url': 'http://host.madison.com/wsj/news/local/govt-and-politics/uw-employees-resigned-or-had-jobs-ended-after-at-least/article_97df4704-861c-5ad6-9677-71e3519a7608.html', 'display_url': 'host.madison.com/wsj/news/local…'}, {'start': 211, 'end': 234, 'url': 'https://t.co/5WLHMhbUrf', 'expanded_url': 'https://twitter.com/msommerhauser/status/961979315184439296', 'display_url': 'twitter.com/msommerhauser/…'}], 'mentions': [{'start': 1, 'end': 10, 'username': 'UWSystem', 'id': '39261830'}]}",.@UWSystem disclosed last month that at least 11 complaints of sexual misconduct against System employees since 2014 led to the loss of their jobs or were followed by their resignations: https://t.co/4xEhXexoLZ https://t.co/5WLHMhbUrf,961979933013749760,"[{'type': 'quoted', 'id': '961979315184439296'}]",,,,
2874,2018-02-08T17:26:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,961652472182960129,everyone,Twitter Web Client,369671529,en,"{'annotations': [{'start': 26, 'end': 35, 'probability': 0.7662, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'urls': [{'start': 181, 'end': 204, 'url': 'https://t.co/Frf2B92NoA', 'expanded_url': 'https://chancellor.wisc.edu/blog/what-is-uw-madison-doing-to-identify-and-address-sexual-misconduct-by-faculty-and-staff/', 'display_url': 'chancellor.wisc.edu/blog/what-is-u…'}], 'mentions': [{'start': 154, 'end': 165, 'username': 'BeckyBlank', 'id': '1283558792'}]}",Be in the know about what UW-Madison faculty and staff are doing to identify and address sexual misconduct on campus. Read this blog post from Chancellor @BeckyBlank to learn more: https://t.co/Frf2B92NoA,961652472182960129,,,,,
2875,2018-02-07T18:07:34.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,961300418197426176,everyone,Twitter for iPhone,313065147,en,"{'urls': [{'start': 188, 'end': 211, 'url': 'https://t.co/67mqJ3w3q1', 'expanded_url': 'https://chancellor.wisc.edu/blog/what-is-uw-madison-doing-to-identify-and-address-sexual-misconduct-by-faculty-and-staff/', 'display_url': 'chancellor.wisc.edu/blog/what-is-u…'}]}","“The work of building a culture that discourages sexual misconduct and appropriately responds to such allegations cannot be accomplished by people in “Title IX Responsible” roles alone.”

https://t.co/67mqJ3w3q1",961300418197426176,,,,,
2876,2018-02-05T21:34:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,960627763236556800,everyone,Twitter Web Client,34624812,en,"{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/DPjfA9fi1b', 'expanded_url': 'https://chancellor.wisc.edu/blog/what-is-uw-madison-doing-to-identify-and-address-sexual-misconduct-by-faculty-and-staff/', 'display_url': 'chancellor.wisc.edu/blog/what-is-u…'}]}",What Is UW-Madison Doing to Identify and Address Sexual Misconduct by Faculty and Staff? – Office of the Chancellor https://t.co/DPjfA9fi1b,960627763236556800,,,,,
2877,2018-02-05T21:32:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,960627088758857728,everyone,Twitter Web Client,98178574,en,"{'hashtags': [{'start': 172, 'end': 181, 'tag': 'highered'}], 'urls': [{'start': 182, 'end': 205, 'url': 'https://t.co/jlniHqHdLp', 'expanded_url': 'https://chancellor.wisc.edu/blog/what-is-uw-madison-doing-to-identify-and-address-sexual-misconduct-by-faculty-and-staff/', 'display_url': 'chancellor.wisc.edu/blog/what-is-u…'}], 'mentions': [{'start': 8, 'end': 18, 'username': 'UWMadison', 'id': '15763818'}, {'start': 159, 'end': 170, 'username': 'BeckyBlank', 'id': '1283558792'}]}","What Is @UWMadison Doing to Identify and Address Sexual Misconduct by Faculty and Staff? Read up about it in this blog post from the Office of the Chancellor, @BeckyBlank. #highered https://t.co/jlniHqHdLp",960627088758857728,,,,,
2878,2018-02-02T01:25:49.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959236381016055808,everyone,Twitter for Android,272241615,en,"{'mentions': [{'start': 3, 'end': 18, 'username': 'PROFSUWMadison', 'id': '1444497217'}]}","RT @PROFSUWMadison: Chancellor Blank: ""We must use the current moment of high awareness and concern about sexual misconduct as an opportuni…",959236381016055808,"[{'type': 'retweeted', 'id': '959092016356478976'}]",,,,
2879,2018-02-01T19:58:54.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959154107805204481,everyone,Twitter for iPhone,836401920759721984,en,"{'mentions': [{'start': 3, 'end': 18, 'username': 'PROFSUWMadison', 'id': '1444497217'}]}","RT @PROFSUWMadison: Chancellor Blank: ""We must use the current moment of high awareness and concern about sexual misconduct as an opportuni…",959154107805204481,"[{'type': 'retweeted', 'id': '959092016356478976'}]",,,,
2880,2018-02-01T19:38:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,959148892729282560,everyone,Twitter Web Client,1434105031,en,"{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/BAf9qVaUAT', 'expanded_url': 'https://chancellor.wisc.edu/blog/what-is-uw-madison-doing-to-identify-and-address-sexual-misconduct-by-faculty-and-staff/', 'display_url': 'chancellor.wisc.edu/blog/what-is-u…'}]}",What Is UW-Madison Doing to Identify and Address Sexual Misconduct by Faculty and Staff? – Office of the Chancellor https://t.co/BAf9qVaUAT,959148892729282560,,,,,
2881,2018-02-01T18:45:27.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959135626581831680,everyone,Twitter for Android,172417789,en,"{'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/KaG7fR7ZhC', 'expanded_url': 'https://chancellor.wisc.edu/blog/what-is-uw-madison-doing-to-identify-and-address-sexual-misconduct-by-faculty-and-staff/', 'display_url': 'chancellor.wisc.edu/blog/what-is-u…'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'ADVANCEGeo', 'id': '936814156359127041'}, {'start': 36, 'end': 46, 'username': 'UWMadison', 'id': '15763818'}, {'start': 80, 'end': 91, 'username': 'ADVANCEGeo', 'id': '936814156359127041'}]}",RT @ADVANCEGeo: Some good news from @UWMadison (disclosure: home of part of the @ADVANCEGeo team) https://t.co/KaG7fR7ZhC,959135626581831680,"[{'type': 'retweeted', 'id': '959134951957516288'}]",,,,
2882,2018-02-01T18:42:47.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959134951957516288,everyone,Twitter Web Client,936814156359127041,en,"{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/KaG7fR7ZhC', 'expanded_url': 'https://chancellor.wisc.edu/blog/what-is-uw-madison-doing-to-identify-and-address-sexual-misconduct-by-faculty-and-staff/', 'display_url': 'chancellor.wisc.edu/blog/what-is-u…'}], 'mentions': [{'start': 20, 'end': 30, 'username': 'UWMadison', 'id': '15763818'}, {'start': 64, 'end': 75, 'username': 'ADVANCEGeo', 'id': '936814156359127041'}]}",Some good news from @UWMadison (disclosure: home of part of the @ADVANCEGeo team) https://t.co/KaG7fR7ZhC,959134951957516288,,,,,
2883,2018-02-01T18:26:41.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959130903711711234,everyone,Twitter Web Client,1575272149,en,"{'mentions': [{'start': 3, 'end': 13, 'username': 'UWMadison', 'id': '15763818'}, {'start': 104, 'end': 115, 'username': 'BeckyBlank', 'id': '1283558792'}]}",RT @UWMadison: What Is UW-Madison doing to identify and address sexual misconduct by faculty and staff? @BeckyBlank weighs in on an importa…,959130903711711234,"[{'type': 'retweeted', 'id': '959064509620072449'}]",,,,
2884,2018-02-01T18:20:15.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959129282726563841,everyone,Twitter Web Client,35789947,en,"{'mentions': [{'start': 3, 'end': 18, 'username': 'PROFSUWMadison', 'id': '1444497217'}]}","RT @PROFSUWMadison: Chancellor Blank: ""We must use the current moment of high awareness and concern about sexual misconduct as an opportuni…",959129282726563841,"[{'type': 'retweeted', 'id': '959092016356478976'}]",,,,
2885,2018-02-01T18:04:07.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959125224712212481,everyone,Twitter for iPhone,372619798,en,"{'mentions': [{'start': 3, 'end': 18, 'username': 'PROFSUWMadison', 'id': '1444497217'}]}","RT @PROFSUWMadison: Chancellor Blank: ""We must use the current moment of high awareness and concern about sexual misconduct as an opportuni…",959125224712212481,"[{'type': 'retweeted', 'id': '959092016356478976'}]",,,,
2886,2018-02-01T17:18:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959113866780299271,everyone,Twitter Web Client,254221561,en,"{'urls': [{'start': 177, 'end': 200, 'url': 'https://t.co/1on9cX96df', 'expanded_url': 'http://bit.ly/2E923hz', 'display_url': 'bit.ly/2E923hz'}, {'start': 201, 'end': 224, 'url': 'https://t.co/ca57JO4oVx', 'expanded_url': 'https://twitter.com/PatSchneiderCT/status/959113866780299271/photo/1', 'display_url': 'pic.twitter.com/ca57JO4oVx'}], 'annotations': [{'start': 13, 'end': 25, 'probability': 0.8451, 'type': 'Person', 'normalized_text': 'Rebecca Blank'}]}",UW-Madison's Rebecca Blank wants all sexual misconduct reports sent to central office to boost transparency on handling of complaints of sexual harassment by faculty and staff. https://t.co/1on9cX96df https://t.co/ca57JO4oVx,959113866780299271,,{'media_keys': ['3_959113779693826048']},,,
2887,2018-02-01T15:52:10.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",False,959092016356478976,everyone,Twitter Web Client,1444497217,en,"{'urls': [{'start': 254, 'end': 277, 'url': 'https://t.co/mXAUMWz6OJ', 'expanded_url': 'https://chancellor.wisc.edu/blog/what-is-uw-madison-doing-to-identify-and-address-sexual-misconduct-by-faculty-and-staff/', 'display_url': 'chancellor.wisc.edu/blog/what-is-u…', 'status': 200, 'unwound_url': 'https://chancellor.wisc.edu/blog/what-is-uw-madison-doing-to-identify-and-address-sexual-misconduct-by-faculty-and-staff/'}]}","Chancellor Blank: ""We must use the current moment of high awareness and concern about sexual misconduct as an opportunity to change our campus culture and deal as effectively as possible with the problems of sexual assault and harassment on our campus."" https://t.co/mXAUMWz6OJ",959092016356478976,,,,,
2888,2018-02-01T15:49:26.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959091329258213376,everyone,Twitter Web Client,140544681,en,"{'mentions': [{'start': 3, 'end': 13, 'username': 'UWMadison', 'id': '15763818'}, {'start': 104, 'end': 115, 'username': 'BeckyBlank', 'id': '1283558792'}]}",RT @UWMadison: What Is UW-Madison doing to identify and address sexual misconduct by faculty and staff? @BeckyBlank weighs in on an importa…,959091329258213376,"[{'type': 'retweeted', 'id': '959064509620072449'}]",,,,
2889,2018-02-01T15:19:21.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959083759554490369,everyone,Twitter for iPhone,399220453,en,"{'mentions': [{'start': 3, 'end': 13, 'username': 'UWMadison', 'id': '15763818'}, {'start': 104, 'end': 115, 'username': 'BeckyBlank', 'id': '1283558792'}]}",RT @UWMadison: What Is UW-Madison doing to identify and address sexual misconduct by faculty and staff? @BeckyBlank weighs in on an importa…,959083759554490369,"[{'type': 'retweeted', 'id': '959064509620072449'}]",,,,
2890,2018-02-01T14:18:48.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959068522113626113,everyone,Twitter for iPhone,74005679,en,"{'mentions': [{'start': 3, 'end': 13, 'username': 'UWMadison', 'id': '15763818'}, {'start': 104, 'end': 115, 'username': 'BeckyBlank', 'id': '1283558792'}]}",RT @UWMadison: What Is UW-Madison doing to identify and address sexual misconduct by faculty and staff? @BeckyBlank weighs in on an importa…,959068522113626113,"[{'type': 'retweeted', 'id': '959064509620072449'}]",,,,
2891,2018-02-01T14:17:08.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959068100728643584,everyone,Twitter for iPhone,372619798,en,"{'mentions': [{'start': 3, 'end': 13, 'username': 'UWMadison', 'id': '15763818'}, {'start': 104, 'end': 115, 'username': 'BeckyBlank', 'id': '1283558792'}]}",RT @UWMadison: What Is UW-Madison doing to identify and address sexual misconduct by faculty and staff? @BeckyBlank weighs in on an importa…,959068100728643584,"[{'type': 'retweeted', 'id': '959064509620072449'}]",,,,
2892,2018-02-01T14:07:11.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959065598117412864,everyone,Twitter Web Client,2804332645,en,"{'mentions': [{'start': 3, 'end': 13, 'username': 'UWMadison', 'id': '15763818'}, {'start': 104, 'end': 115, 'username': 'BeckyBlank', 'id': '1283558792'}]}",RT @UWMadison: What Is UW-Madison doing to identify and address sexual misconduct by faculty and staff? @BeckyBlank weighs in on an importa…,959065598117412864,"[{'type': 'retweeted', 'id': '959064509620072449'}]",,,,
2893,2018-02-01T14:03:03.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,959064556034240512,everyone,TweetDeck,1283558792,en,"{'mentions': [{'start': 3, 'end': 13, 'username': 'UWMadison', 'id': '15763818'}, {'start': 104, 'end': 115, 'username': 'BeckyBlank', 'id': '1283558792'}]}",RT @UWMadison: What Is UW-Madison doing to identify and address sexual misconduct by faculty and staff? @BeckyBlank weighs in on an importa…,959064556034240512,"[{'type': 'retweeted', 'id': '959064509620072449'}]",,,,
