,location,date,article_coverage,tweet_coverage,tweet_count,article_count
10384,UMD,06/05/2006,0.0,0.0,0,0
10385,UMD,06/06/2006,0.0,0.0,0,0
10386,UMD,06/07/2006,0.0,0.0,0,0
10387,UMD,06/08/2006,0.0,0.0,0,0
10388,UMD,06/09/2006,0.0,0.0,0,0
10389,UMD,6/10/2006,0.0,0.0,0,0
10390,UMD,6/11/2006,0.0,0.0,0,0
10391,UMD,6/12/2006,0.0,0.0,0,0
10392,UMD,6/13/2006,0.0,0.0,0,0
10393,UMD,6/14/2006,0.0,0.0,0,0
10394,UMD,6/15/2006,0.0,0.0,0,0
10395,UMD,6/16/2006,0.0,0.0,0,0
10396,UMD,6/17/2006,0.0,0.0,0,0
10397,UMD,6/18/2006,0.0,0.0,0,0
10398,UMD,6/19/2006,0.0,0.0,0,0
10399,UMD,6/20/2006,0.0,0.0,0,0
10400,UMD,6/21/2006,0.0,0.0,0,0
10401,UMD,6/22/2006,0.0,0.0,0,0
10402,UMD,6/23/2006,0.0,0.0,0,0
10403,UMD,6/24/2006,0.0,0.0,0,0
10404,UMD,6/25/2006,0.0,0.0,0,0
10405,UMD,6/26/2006,0.0,0.0,0,0
10406,UMD,6/27/2006,1.0,0.0,0,1
10407,UMD,6/28/2006,0.0,0.0,0,0
10408,UMD,6/29/2006,0.0,0.0,0,0
10409,UMD,6/30/2006,0.0,0.0,0,0
10410,UMD,07/01/2006,0.0,0.0,0,0
10411,UMD,07/02/2006,0.0,0.0,0,0
10412,UMD,07/03/2006,0.0,0.0,0,0
10413,UMD,07/04/2006,0.0,0.0,0,0
10414,UMD,07/05/2006,0.0,0.0,0,0
10415,UMD,07/06/2006,0.0,0.0,0,0
10416,UMD,07/07/2006,0.0,0.0,0,0
10417,UMD,07/08/2006,0.0,0.0,0,0
10418,UMD,07/09/2006,0.0,0.0,0,0
10419,UMD,7/10/2006,0.0,0.0,0,0
10420,UMD,7/11/2006,0.0,0.0,0,0
10421,UMD,7/12/2006,0.0,0.0,0,0
10422,UMD,7/13/2006,0.0,0.0,0,0
10423,UMD,7/14/2006,0.0,0.0,0,0
10424,UMD,7/15/2006,0.0,0.0,0,0
10425,UMD,7/16/2006,0.0,0.0,0,0
10426,UMD,7/17/2006,0.0,0.0,0,0
10427,UMD,7/18/2006,1.0,0.0,0,1
10428,UMD,7/19/2006,0.0,0.0,0,0
10429,UMD,7/20/2006,0.0,0.0,0,0
10430,UMD,7/21/2006,0.0,0.0,0,0
10431,UMD,7/22/2006,0.0,0.0,0,0
10432,UMD,7/23/2006,0.0,0.0,0,0
10433,UMD,7/24/2006,0.0,0.0,0,0
10434,UMD,7/25/2006,0.0,0.0,0,0
10435,UMD,7/26/2006,0.0,0.0,0,0
10436,UMD,7/27/2006,0.0,0.0,0,0
10437,UMD,7/28/2006,0.0,0.0,0,0
10438,UMD,7/29/2006,0.0,0.0,0,0
10439,UMD,7/30/2006,0.0,0.0,0,0
10440,UMD,7/31/2006,0.0,0.0,0,0
10441,UMD,08/01/2006,0.0,0.0,0,0
10442,UMD,08/02/2006,0.0,0.0,0,0
10443,UMD,08/03/2006,0.0,0.0,0,0
10444,UMD,08/04/2006,0.0,0.0,0,0
10445,UMD,08/05/2006,0.0,0.0,0,0
10446,UMD,08/06/2006,0.0,0.0,0,0
10447,UMD,08/07/2006,0.0,0.0,0,0
10448,UMD,08/08/2006,0.0,0.0,0,0
10449,UMD,08/09/2006,0.0,0.0,0,0
10450,UMD,8/10/2006,0.0,0.0,0,0
10451,UMD,8/11/2006,0.0,0.0,0,0
10452,UMD,8/12/2006,0.0,0.0,0,0
10453,UMD,8/13/2006,0.0,0.0,0,0
10454,UMD,8/14/2006,0.0,0.0,0,0
10455,UMD,8/15/2006,0.0,0.0,0,0
10456,UMD,8/16/2006,0.0,0.0,0,0
10457,UMD,8/17/2006,0.0,0.0,0,0
10458,UMD,8/18/2006,0.0,0.0,0,0
10459,UMD,8/19/2006,0.0,0.0,0,0
10460,UMD,8/20/2006,0.0,0.0,0,0
10461,UMD,8/21/2006,0.0,0.0,0,0
10462,UMD,8/22/2006,0.0,0.0,0,0
10463,UMD,8/23/2006,0.0,0.0,0,0
10464,UMD,8/24/2006,0.0,0.0,0,0
10465,UMD,8/25/2006,0.0,0.0,0,0
10466,UMD,8/26/2006,0.0,0.0,0,0
10467,UMD,8/27/2006,0.0,0.0,0,0
10468,UMD,8/28/2006,1.0,0.0,0,1
10469,UMD,8/29/2006,0.0,0.0,0,0
10470,UMD,8/30/2006,0.0,0.0,0,0
10471,UMD,8/31/2006,0.0,0.0,0,0
10472,UMD,09/01/2006,0.0,0.0,0,0
10473,UMD,09/02/2006,0.0,0.0,0,0
10474,UMD,09/03/2006,0.0,0.0,0,0
10475,UMD,09/04/2006,0.0,0.0,0,0
10476,UMD,09/05/2006,0.0,0.0,0,0
10477,UMD,09/06/2006,0.0,0.0,0,0
10478,UMD,09/07/2006,0.0,0.0,0,0
10479,UMD,09/08/2006,0.0,0.0,0,0
10480,UMD,09/09/2006,0.0,0.0,0,0
10481,UMD,9/10/2006,1.0,0.0,0,1
10482,UMD,9/11/2006,0.0,0.0,0,0
10483,UMD,9/12/2006,0.0,0.0,0,0
10484,UMD,9/13/2006,0.0,0.0,0,0
10485,UMD,9/14/2006,0.0,0.0,0,0
10486,UMD,9/15/2006,0.0,0.0,0,0
10487,UMD,9/16/2006,0.0,0.0,0,0
10488,UMD,9/17/2006,1.0,0.0,0,1
10489,UMD,9/18/2006,0.0,0.0,0,0
10490,UMD,9/19/2006,1.0,0.0,0,1
10491,UMD,9/20/2006,0.0,0.0,0,0
10492,UMD,9/21/2006,0.0,0.0,0,0
10493,UMD,9/22/2006,0.0,0.0,0,0
10494,UMD,9/23/2006,0.0,0.0,0,0
10495,UMD,9/24/2006,1.0,0.0,0,1
10496,UMD,9/25/2006,1.0,0.0,0,1
10497,UMD,9/26/2006,0.0,0.0,0,0
10498,UMD,9/27/2006,1.0,0.0,0,1
10499,UMD,9/28/2006,0.0,0.0,0,0
10500,UMD,9/29/2006,0.0,0.0,0,0
10501,UMD,9/30/2006,0.0,0.0,0,0
10502,UMD,010/01/2006,0.0,0.0,0,0
10503,UMD,010/02/2006,0.0,0.0,0,0
10504,UMD,010/03/2006,0.0,0.0,0,0
10505,UMD,010/04/2006,0.0,0.0,0,0
10506,UMD,010/05/2006,0.0,0.0,0,0
10507,UMD,010/06/2006,0.0,0.0,0,0
10508,UMD,010/07/2006,0.0,0.0,0,0
10509,UMD,010/08/2006,0.0,0.0,0,0
10510,UMD,010/09/2006,0.0,0.0,0,0
10511,UMD,10/10/2006,0.0,0.0,0,0
10512,UMD,10/11/2006,0.0,0.0,0,0
10513,UMD,10/12/2006,0.0,0.0,0,0
10514,UMD,10/13/2006,0.0,0.0,0,0
10515,UMD,10/14/2006,0.0,0.0,0,0
10516,UMD,10/15/2006,0.0,0.0,0,0
10517,UMD,10/16/2006,0.0,0.0,0,0
10518,UMD,10/17/2006,0.0,0.0,0,0
10519,UMD,10/18/2006,0.0,0.0,0,0
10520,UMD,10/19/2006,0.0,0.0,0,0
10521,UMD,10/20/2006,0.0,0.0,0,0
10522,UMD,10/21/2006,1.0,0.0,0,1
10523,UMD,10/22/2006,0.0,0.0,0,0
10524,UMD,10/23/2006,1.0,0.0,0,1
10525,UMD,10/24/2006,0.0,0.0,0,0
10526,UMD,10/25/2006,0.0,0.0,0,0
10527,UMD,10/26/2006,0.0,0.0,0,0
10528,UMD,10/27/2006,0.0,0.0,0,0
10529,UMD,10/28/2006,0.0,0.0,0,0
10530,UMD,10/29/2006,1.0,0.0,0,1
10531,UMD,10/30/2006,1.0,0.0,0,1
10532,UMD,10/31/2006,1.0,0.0,0,1
10533,UMD,011/01/2006,0.0,0.0,0,0
10534,UMD,011/02/2006,0.0,0.0,0,0
10535,UMD,011/03/2006,0.0,0.0,0,0
10536,UMD,011/04/2006,0.0,0.0,0,0
10537,UMD,011/05/2006,0.0,0.0,0,0
10538,UMD,011/06/2006,0.0,0.0,0,0
10539,UMD,011/07/2006,0.0,0.0,0,0
10540,UMD,011/08/2006,0.0,0.0,0,0
10541,UMD,011/09/2006,0.0,0.0,0,0
10542,UMD,11/10/2006,0.0,0.0,0,0
10543,UMD,11/11/2006,0.0,0.0,0,0
10544,UMD,11/12/2006,1.0,0.0,0,1
10545,UMD,11/13/2006,1.0,0.0,0,1
10546,UMD,11/14/2006,1.0,0.0,0,1
10547,UMD,11/15/2006,0.0,0.0,0,0
10548,UMD,11/16/2006,0.0,0.0,0,0
10549,UMD,11/17/2006,0.0,0.0,0,0
10550,UMD,11/18/2006,0.0,0.0,0,0
10551,UMD,11/19/2006,1.0,0.0,0,1
10552,UMD,11/20/2006,0.0,0.0,0,0
10553,UMD,11/21/2006,0.0,0.0,0,0
10554,UMD,11/22/2006,0.0,0.0,0,0
10555,UMD,11/23/2006,0.0,0.0,0,0
10556,UMD,11/24/2006,1.0,0.0,0,1
10557,UMD,11/25/2006,0.0,0.0,0,0
10558,UMD,11/26/2006,0.0,0.0,0,0
10559,UMD,11/27/2006,0.0,0.0,0,0
10560,UMD,11/28/2006,1.0,0.0,0,1
10561,UMD,11/29/2006,0.0,0.0,0,0
10562,UMD,11/30/2006,0.0,0.0,0,0
10563,UMD,012/01/2006,0.0,0.0,0,0
10564,UMD,012/02/2006,0.0,0.0,0,0
10565,UMD,012/03/2006,0.0,0.0,0,0
10566,UMD,012/04/2006,0.0,0.0,0,0
10567,UMD,012/05/2006,0.0,0.0,0,0
10568,UMD,012/06/2006,0.0,0.0,0,0
10569,UMD,012/07/2006,0.0,0.0,0,0
10570,UMD,012/08/2006,0.0,0.0,0,0
10571,UMD,012/09/2006,0.0,0.0,0,0
10572,UMD,12/10/2006,1.0,0.0,0,1
10573,UMD,12/11/2006,0.0,0.0,0,0
10574,UMD,12/12/2006,0.0,0.0,0,0
10575,UMD,12/13/2006,0.0,0.0,0,0
10576,UMD,12/14/2006,0.0,0.0,0,0
10577,UMD,12/15/2006,0.0,0.0,0,0
10578,UMD,12/16/2006,0.0,0.0,0,0
10579,UMD,12/17/2006,0.0,0.0,0,0
10580,UMD,12/18/2006,1.0,0.0,0,1
10581,UMD,12/19/2006,0.0,0.0,0,0
10582,UMD,12/20/2006,0.0,0.0,0,0
10583,UMD,12/21/2006,0.0,0.0,0,0
10584,UMD,12/22/2006,0.0,0.0,0,0
10585,UMD,12/23/2006,0.0,0.0,0,0
10586,UMD,12/24/2006,0.0,0.0,0,0
10587,UMD,12/25/2006,0.0,0.0,0,0
10588,UMD,12/26/2006,0.0,0.0,0,0
10589,UMD,12/27/2006,0.0,0.0,0,0
10590,UMD,12/28/2006,0.0,0.0,0,0
10591,UMD,12/29/2006,0.0,0.0,0,0
10592,UMD,12/30/2006,0.0,0.0,0,0
10593,UMD,12/31/2006,0.0,0.0,0,0
10594,UMD,01/01/2007,0.0,0.0,0,0
10595,UMD,01/02/2007,0.0,0.0,0,0
10596,UMD,01/03/2007,0.0,0.0,0,0
10597,UMD,01/04/2007,0.0,0.0,0,0
10598,UMD,01/05/2007,0.0,0.0,0,0
10599,UMD,01/06/2007,0.0,0.0,0,0
10600,UMD,01/07/2007,0.0,0.0,0,0
10601,UMD,01/08/2007,0.0,0.0,0,0
10602,UMD,01/09/2007,0.0,0.0,0,0
10603,UMD,1/10/2007,0.0,0.0,0,0
10604,UMD,1/11/2007,0.0,0.0,0,0
10605,UMD,1/12/2007,0.0,0.0,0,0
10606,UMD,1/13/2007,0.0,0.0,0,0
10607,UMD,1/14/2007,0.0,0.0,0,0
10608,UMD,1/15/2007,0.0,0.0,0,0
10609,UMD,1/16/2007,0.0,0.0,0,0
10610,UMD,1/17/2007,0.0,0.0,0,0
10611,UMD,1/18/2007,0.0,0.0,0,0
10612,UMD,1/19/2007,0.0,0.0,0,0
10613,UMD,1/20/2007,0.0,0.0,0,0
10614,UMD,1/21/2007,1.0,0.0,0,1
10615,UMD,1/22/2007,0.0,0.0,0,0
10616,UMD,1/23/2007,0.0,0.0,0,0
10617,UMD,1/24/2007,0.0,0.0,0,0
10618,UMD,1/25/2007,1.0,0.0,0,1
10619,UMD,1/26/2007,0.0,0.0,0,0
10620,UMD,1/27/2007,0.0,0.0,0,0
10621,UMD,1/28/2007,0.0,0.0,0,0
10622,UMD,1/29/2007,0.0,0.0,0,0
10623,UMD,1/30/2007,0.0,0.0,0,0
10624,UMD,1/31/2007,0.0,0.0,0,0
10625,UMD,02/01/2007,0.0,0.0,0,0
10626,UMD,02/02/2007,0.0,0.0,0,0
10627,UMD,02/03/2007,0.0,0.0,0,0
10628,UMD,02/04/2007,0.0,0.0,0,0
10629,UMD,02/05/2007,0.0,0.0,0,0
10630,UMD,02/06/2007,0.0,0.0,0,0
10631,UMD,02/07/2007,0.0,0.0,0,0
10632,UMD,02/08/2007,0.0,0.0,0,0
10633,UMD,02/09/2007,0.0,0.0,0,0
10634,UMD,2/10/2007,0.0,0.0,0,0
10635,UMD,2/11/2007,0.0,0.0,0,0
10636,UMD,2/12/2007,0.0,0.0,0,0
10637,UMD,2/13/2007,0.0,0.0,0,0
10638,UMD,2/14/2007,0.0,0.0,0,0
10639,UMD,2/15/2007,0.0,0.0,0,0
10640,UMD,2/16/2007,0.0,0.0,0,0
10641,UMD,2/17/2007,0.0,0.0,0,0
10642,UMD,2/18/2007,0.0,0.0,0,0
10643,UMD,2/19/2007,0.0,0.0,0,0
10644,UMD,2/20/2007,0.0,0.0,0,0
10645,UMD,2/21/2007,0.0,0.0,0,0
10646,UMD,2/22/2007,0.0,0.0,0,0
10647,UMD,2/23/2007,0.0,0.0,0,0
10648,UMD,2/24/2007,0.0,0.0,0,0
10649,UMD,2/25/2007,0.0,0.0,0,0
10650,UMD,2/26/2007,0.0,0.0,0,0
10651,UMD,2/27/2007,0.0,0.0,0,0
10652,UMD,2/28/2007,2.0,0.0,0,2
10653,UMD,03/01/2007,0.0,0.0,0,0
10654,UMD,03/02/2007,0.0,0.0,0,0
10655,UMD,03/03/2007,0.0,0.0,0,0
10656,UMD,03/04/2007,0.0,0.0,0,0
10657,UMD,03/05/2007,0.0,0.0,0,0
10658,UMD,03/06/2007,0.0,0.0,0,0
10659,UMD,03/07/2007,0.0,0.0,0,0
10660,UMD,03/08/2007,0.0,0.0,0,0
10661,UMD,03/09/2007,0.0,0.0,0,0
10662,UMD,3/10/2007,1.0,0.0,0,1
10663,UMD,3/11/2007,1.0,0.0,0,1
10664,UMD,3/12/2007,0.0,0.0,0,0
10665,UMD,3/13/2007,1.0,0.0,0,1
10666,UMD,3/14/2007,0.0,0.0,0,0
10667,UMD,3/15/2007,0.0,0.0,0,0
10668,UMD,3/16/2007,0.0,0.0,0,0
10669,UMD,3/17/2007,0.0,0.0,0,0
10670,UMD,3/18/2007,0.0,0.0,0,0
10671,UMD,3/19/2007,0.0,0.0,0,0
10672,UMD,3/20/2007,0.0,0.0,0,0
10673,UMD,3/21/2007,0.0,0.0,0,0
10674,UMD,3/22/2007,0.0,0.0,0,0
10675,UMD,3/23/2007,0.0,0.0,0,0
10676,UMD,3/24/2007,0.0,0.0,0,0
10677,UMD,3/25/2007,0.0,0.0,0,0
10678,UMD,3/26/2007,0.0,0.0,0,0
10679,UMD,3/27/2007,0.0,0.0,0,0
10680,UMD,3/28/2007,0.0,0.0,0,0
10681,UMD,3/29/2007,0.0,0.0,0,0
10682,UMD,3/30/2007,0.0,0.0,0,0
10683,UMD,3/31/2007,1.0,0.0,0,1
10684,UMD,04/01/2007,0.0,0.0,0,0
10685,UMD,04/02/2007,0.0,0.0,0,0
10686,UMD,04/03/2007,0.0,0.0,0,0
10687,UMD,04/04/2007,0.0,0.0,0,0
10688,UMD,04/05/2007,0.0,0.0,0,0
10689,UMD,04/06/2007,0.0,0.0,0,0
10690,UMD,04/07/2007,0.0,0.0,0,0
10691,UMD,04/08/2007,0.0,0.0,0,0
10692,UMD,04/09/2007,0.0,0.0,0,0
10693,UMD,4/10/2007,0.0,0.0,0,0
10694,UMD,4/11/2007,0.0,0.0,0,0
10695,UMD,4/12/2007,0.0,0.0,0,0
10696,UMD,4/13/2007,0.0,0.0,0,0
10697,UMD,4/14/2007,0.0,0.0,0,0
10698,UMD,4/15/2007,0.0,0.0,0,0
10699,UMD,4/16/2007,0.0,0.0,0,0
10700,UMD,4/17/2007,0.0,0.0,0,0
10701,UMD,4/18/2007,0.0,0.0,0,0
10702,UMD,4/19/2007,0.0,0.0,0,0
10703,UMD,4/20/2007,0.0,0.0,0,0
10704,UMD,4/21/2007,0.0,0.0,0,0
10705,UMD,4/22/2007,0.0,0.0,0,0
10706,UMD,4/23/2007,0.0,0.0,0,0
10707,UMD,4/24/2007,0.0,0.0,0,0
10708,UMD,4/25/2007,0.0,0.0,0,0
10709,UMD,4/26/2007,0.0,0.0,0,0
10710,UMD,4/27/2007,0.0,0.0,0,0
10711,UMD,4/28/2007,0.0,0.0,0,0
10712,UMD,4/29/2007,0.0,0.0,0,0
10713,UMD,4/30/2007,0.0,0.0,0,0
10714,UMD,05/01/2007,0.0,0.0,0,0
10715,UMD,05/02/2007,0.0,0.0,0,0
10716,UMD,05/03/2007,0.0,0.0,0,0
10717,UMD,05/04/2007,0.0,0.0,0,0
10718,UMD,05/05/2007,0.0,0.0,0,0
10719,UMD,05/06/2007,0.0,0.0,0,0
10720,UMD,05/07/2007,0.0,0.0,0,0
10721,UMD,05/08/2007,0.0,0.0,0,0
10722,UMD,05/09/2007,0.0,0.0,0,0
10723,UMD,5/10/2007,0.0,0.0,0,0
10724,UMD,5/11/2007,0.0,0.0,0,0
10725,UMD,5/12/2007,0.0,0.0,0,0
10726,UMD,5/13/2007,0.0,0.0,0,0
10727,UMD,5/14/2007,0.0,0.0,0,0
10728,UMD,5/15/2007,0.0,0.0,0,0
10729,UMD,5/16/2007,0.0,0.0,0,0
10730,UMD,5/17/2007,0.0,0.0,0,0
10731,UMD,5/18/2007,0.0,0.0,0,0
10732,UMD,5/19/2007,0.0,0.0,0,0
10733,UMD,5/20/2007,0.0,0.0,0,0
10734,UMD,5/21/2007,0.0,0.0,0,0
10735,UMD,5/22/2007,0.0,0.0,0,0
10736,UMD,5/23/2007,0.0,0.0,0,0
10737,UMD,5/24/2007,0.0,0.0,0,0
10738,UMD,5/25/2007,0.0,0.0,0,0
10739,UMD,5/26/2007,0.0,0.0,0,0
10740,UMD,5/27/2007,0.0,0.0,0,0
10741,UMD,5/28/2007,0.0,0.0,0,0
10742,UMD,5/29/2007,0.0,0.0,0,0
10743,UMD,5/30/2007,0.0,0.0,0,0
10744,UMD,5/31/2007,0.0,0.0,0,0
10745,UMD,06/01/2007,0.0,0.0,0,0
10746,UMD,06/02/2007,0.0,0.0,0,0
10747,UMD,06/03/2007,0.0,0.0,0,0
10748,UMD,06/04/2007,0.0,0.0,0,0
10749,UMD,06/05/2007,0.0,0.0,0,0
10750,UMD,06/06/2007,0.0,0.0,0,0
10751,UMD,06/07/2007,0.0,0.0,0,0
10752,UMD,06/08/2007,0.0,0.0,0,0
10753,UMD,06/09/2007,0.0,0.0,0,0
10754,UMD,6/10/2007,0.0,0.0,0,0
10755,UMD,6/11/2007,0.0,0.0,0,0
10756,UMD,6/12/2007,0.0,0.0,0,0
10757,UMD,6/13/2007,0.0,0.0,0,0
10758,UMD,6/14/2007,0.0,0.0,0,0
10759,UMD,6/15/2007,0.0,0.0,0,0
10760,UMD,6/16/2007,0.0,0.0,0,0
10761,UMD,6/17/2007,0.0,0.0,0,0
10762,UMD,6/18/2007,0.0,0.0,0,0
10763,UMD,6/19/2007,0.0,0.0,0,0
10764,UMD,6/20/2007,0.0,0.0,0,0
10765,UMD,6/21/2007,0.0,0.0,0,0
10766,UMD,6/22/2007,0.0,0.0,0,0
10767,UMD,6/23/2007,0.0,0.0,0,0
10768,UMD,6/24/2007,0.0,0.0,0,0
10769,UMD,6/25/2007,0.0,0.0,0,0
10770,UMD,6/26/2007,0.0,0.0,0,0
10771,UMD,6/27/2007,0.0,0.0,0,0
10772,UMD,6/28/2007,0.0,0.0,0,0
10773,UMD,6/29/2007,0.0,0.0,0,0
10774,UMD,6/30/2007,0.0,0.0,0,0
10775,UMD,07/01/2007,0.0,0.0,0,0
10776,UMD,07/02/2007,0.0,0.0,0,0
10777,UMD,07/03/2007,0.0,0.0,0,0
10778,UMD,07/04/2007,0.0,0.0,0,0
10779,UMD,07/05/2007,0.0,0.0,0,0
10780,UMD,07/06/2007,0.0,0.0,0,0
10781,UMD,07/07/2007,0.0,0.0,0,0
10782,UMD,07/08/2007,0.0,0.0,0,0
10783,UMD,07/09/2007,0.0,0.0,0,0
10784,UMD,7/10/2007,0.0,0.0,0,0
10785,UMD,7/11/2007,0.0,0.0,0,0
10786,UMD,7/12/2007,0.0,0.0,0,0
10787,UMD,7/13/2007,0.0,0.0,0,0
10788,UMD,7/14/2007,0.0,0.0,0,0
10789,UMD,7/15/2007,0.0,0.0,0,0
10790,UMD,7/16/2007,2.0,0.0,0,2
10791,UMD,7/17/2007,0.0,0.0,0,0
10792,UMD,7/18/2007,0.0,0.0,0,0
10793,UMD,7/19/2007,0.0,0.0,0,0
10794,UMD,7/20/2007,0.0,0.0,0,0
10795,UMD,7/21/2007,0.0,0.0,0,0
10796,UMD,7/22/2007,0.0,0.0,0,0
10797,UMD,7/23/2007,0.0,0.0,0,0
10798,UMD,7/24/2007,1.0,0.0,0,1
10799,UMD,7/25/2007,0.0,0.0,0,0
10800,UMD,7/26/2007,0.0,0.0,0,0
10801,UMD,7/27/2007,0.0,0.0,0,0
10802,UMD,7/28/2007,0.0,0.0,0,0
10803,UMD,7/29/2007,0.0,0.0,0,0
10804,UMD,7/30/2007,0.0,0.0,0,0
10805,UMD,7/31/2007,0.0,0.0,0,0
10806,UMD,08/01/2007,0.0,0.0,0,0
10807,UMD,08/02/2007,0.0,0.0,0,0
10808,UMD,08/03/2007,0.0,0.0,0,0
10809,UMD,08/04/2007,0.0,0.0,0,0
10810,UMD,08/05/2007,0.0,0.0,0,0
10811,UMD,08/06/2007,0.0,0.0,0,0
10812,UMD,08/07/2007,0.0,0.0,0,0
10813,UMD,08/08/2007,0.0,0.0,0,0
10814,UMD,08/09/2007,0.0,0.0,0,0
10815,UMD,8/10/2007,0.0,0.0,0,0
10816,UMD,8/11/2007,0.0,0.0,0,0
10817,UMD,8/12/2007,0.0,0.0,0,0
10818,UMD,8/13/2007,0.0,0.0,0,0
10819,UMD,8/14/2007,0.0,0.0,0,0
10820,UMD,8/15/2007,0.0,0.0,0,0
10821,UMD,8/16/2007,0.0,0.0,0,0
10822,UMD,8/17/2007,0.0,0.0,0,0
10823,UMD,8/18/2007,0.0,0.0,0,0
10824,UMD,8/19/2007,0.0,0.0,0,0
10825,UMD,8/20/2007,1.0,0.0,0,1
10826,UMD,8/21/2007,0.0,0.0,0,0
10827,UMD,8/22/2007,0.0,0.0,0,0
10828,UMD,8/23/2007,0.0,0.0,0,0
10829,UMD,8/24/2007,0.0,0.0,0,0
10830,UMD,8/25/2007,0.0,0.0,0,0
10831,UMD,8/26/2007,1.0,0.0,0,1
10832,UMD,8/27/2007,0.0,0.0,0,0
10833,UMD,8/28/2007,0.0,0.0,0,0
10834,UMD,8/29/2007,0.0,0.0,0,0
10835,UMD,8/30/2007,0.0,0.0,0,0
10836,UMD,8/31/2007,0.0,0.0,0,0
10837,UMD,09/01/2007,0.0,0.0,0,0
10838,UMD,09/02/2007,0.0,0.0,0,0
10839,UMD,09/03/2007,0.0,0.0,0,0
10840,UMD,09/04/2007,0.0,0.0,0,0
10841,UMD,09/05/2007,0.0,0.0,0,0
10842,UMD,09/06/2007,0.0,0.0,0,0
10843,UMD,09/07/2007,0.0,0.0,0,0
10844,UMD,09/08/2007,0.0,0.0,0,0
10845,UMD,09/09/2007,0.0,0.0,0,0
10846,UMD,9/10/2007,0.0,0.0,0,0
10847,UMD,9/11/2007,0.0,0.0,0,0
10848,UMD,9/12/2007,0.0,0.0,0,0
10849,UMD,9/13/2007,1.0,0.0,0,1
10850,UMD,9/14/2007,0.0,0.0,0,0
10851,UMD,9/15/2007,1.0,0.0,0,1
10852,UMD,9/16/2007,0.0,0.0,0,0
10853,UMD,9/17/2007,0.0,0.0,0,0
10854,UMD,9/18/2007,2.0,0.0,0,2
10855,UMD,9/19/2007,0.0,0.0,0,0
10856,UMD,9/20/2007,0.0,0.0,0,0
10857,UMD,9/21/2007,0.0,0.0,0,0
10858,UMD,9/22/2007,1.0,0.0,0,1
10859,UMD,9/23/2007,0.0,0.0,0,0
10860,UMD,9/24/2007,1.0,0.0,0,1
10861,UMD,9/25/2007,0.0,0.0,0,0
10862,UMD,9/26/2007,0.0,0.0,0,0
10863,UMD,9/27/2007,1.0,0.0,0,1
10864,UMD,9/28/2007,0.0,0.0,0,0
10865,UMD,9/29/2007,1.0,0.0,0,1
10866,UMD,9/30/2007,1.0,0.0,0,1
10867,UMD,010/01/2007,0.0,0.0,0,0
10868,UMD,010/02/2007,0.0,0.0,0,0
10869,UMD,010/03/2007,0.0,0.0,0,0
10870,UMD,010/04/2007,0.0,0.0,0,0
10871,UMD,010/05/2007,0.0,0.0,0,0
10872,UMD,010/06/2007,0.0,0.0,0,0
10873,UMD,010/07/2007,0.0,0.0,0,0
10874,UMD,010/08/2007,0.0,0.0,0,0
10875,UMD,010/09/2007,0.0,0.0,0,0
10876,UMD,10/10/2007,0.0,0.0,0,0
10877,UMD,10/11/2007,0.0,0.0,0,0
10878,UMD,10/12/2007,0.0,0.0,0,0
10879,UMD,10/13/2007,1.0,0.0,0,1
10880,UMD,10/14/2007,0.0,0.0,0,0
10881,UMD,10/15/2007,2.0,0.0,0,2
10882,UMD,10/16/2007,0.0,0.0,0,0
10883,UMD,10/17/2007,0.0,0.0,0,0
10884,UMD,10/18/2007,0.0,0.0,0,0
10885,UMD,10/19/2007,1.0,0.0,0,1
10886,UMD,10/20/2007,0.0,0.0,0,0
10887,UMD,10/21/2007,2.0,0.0,0,2
10888,UMD,10/22/2007,0.0,0.0,0,0
10889,UMD,10/23/2007,0.0,0.0,0,0
10890,UMD,10/24/2007,0.0,0.0,0,0
10891,UMD,10/25/2007,0.0,0.0,0,0
10892,UMD,10/26/2007,0.0,0.0,0,0
10893,UMD,10/27/2007,2.0,0.0,0,2
10894,UMD,10/28/2007,0.0,0.0,0,0
10895,UMD,10/29/2007,0.0,0.0,0,0
10896,UMD,10/30/2007,1.0,0.0,0,1
10897,UMD,10/31/2007,0.0,0.0,0,0
10898,UMD,011/01/2007,0.0,0.0,0,0
10899,UMD,011/02/2007,0.0,0.0,0,0
10900,UMD,011/03/2007,0.0,0.0,0,0
10901,UMD,011/04/2007,0.0,0.0,0,0
10902,UMD,011/05/2007,0.0,0.0,0,0
10903,UMD,011/06/2007,0.0,0.0,0,0
10904,UMD,011/07/2007,0.0,0.0,0,0
10905,UMD,011/08/2007,0.0,0.0,0,0
10906,UMD,011/09/2007,0.0,0.0,0,0
10907,UMD,11/10/2007,0.0,0.0,0,0
10908,UMD,11/11/2007,0.0,0.0,0,0
10909,UMD,11/12/2007,3.0,0.0,0,3
10910,UMD,11/13/2007,0.0,0.0,0,0
10911,UMD,11/14/2007,0.0,0.0,0,0
10912,UMD,11/15/2007,0.0,0.0,0,0
10913,UMD,11/16/2007,0.0,0.0,0,0
10914,UMD,11/17/2007,0.0,0.0,0,0
10915,UMD,11/18/2007,0.0,0.0,0,0
10916,UMD,11/19/2007,0.0,0.0,0,0
10917,UMD,11/20/2007,0.0,0.0,0,0
10918,UMD,11/21/2007,0.0,0.0,0,0
10919,UMD,11/22/2007,0.0,0.0,0,0
10920,UMD,11/23/2007,0.0,0.0,0,0
