,date,average_tweets,average_articles,location,hl_tweets,hl_articles
817,1999-03-29,0.36363636363636365,0.0,UMN,0.19523218680029106,6.932104053262824
818,1999-03-30,0.45454545454545453,0.0,UMN,0.15496349170375578,7.048566803709718
819,1999-03-31,0.36363636363636365,0.0,UMN,0.12300063915989586,7.068440507884
820,1999-04-01,0.0,3.090909090909091,UMN,3.188539552557865,6.723708596432027
821,1999-04-02,0.0,1.0909090909090908,UMN,3.6217787727886175,6.395789458694543
822,1999-04-03,0.0,0.8181818181818182,UMN,3.69293056739283,6.083863126021743
823,1999-04-04,0.0,1.0909090909090908,UMN,4.022133827576708,5.78714962010678
824,1999-04-05,0.0,1.0,UMN,4.192526356623021,5.504907002633697
825,1999-04-06,0.0,3.727272727272727,UMN,7.055046358917362,5.236429520045203
826,1999-04-07,0.0,1.6363636363636365,UMN,7.236232366144582,4.9810458387911485
827,1999-04-08,0.0,1.0,UMN,6.743683214410549,4.73811736664498
828,1999-04-09,0.0,2.4545454545454546,UMN,7.807272968262515,4.507036655890543
829,1999-04-10,0.45454545454545453,0.0,UMN,6.196940677020064,4.7417713389318354
830,1999-04-11,0.5454545454545454,0.0,UMN,4.9187563840299875,5.055966967300658
831,1999-04-12,0.2727272727272727,0.0,UMN,3.904211065817411,5.082111821327299
832,1999-04-13,0.45454545454545453,0.0,UMN,3.098926406670789,5.288799757594895
833,1999-04-14,0.18181818181818182,0.0,UMN,2.4597401913133887,5.21268013153469
834,1999-04-15,0.18181818181818182,0.0,UMN,1.9523928660385144,5.140272903444232
835,1999-04-16,0.5454545454545454,0.0,UMN,1.5496912709804271,5.435033381174415
836,1999-04-17,0.7272727272727273,0.0,UMN,1.2300511219474803,5.897236402589439
837,1999-04-18,0.36363636363636365,0.0,UMN,0.9763401207306458,5.973261153016173
838,1999-04-19,0.36363636363636365,0.0,UMN,0.7749596860975267,6.045578132612409
839,1999-04-20,0.6363636363636364,0.0,UMN,0.6151160874418906,6.387095444222641
