,possibly_sensitive,conversation_id,source,entities,created_at,author_id,geo,reply_settings,context_annotations,referenced_tweets,lang,id,text,public_metrics,in_reply_to_user_id,attachments
44,False,1086277563217899521,Twitter for iPhone,"{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/iNDIxRbCkV', 'expanded_url': 'https://cnn.it/2strWkx', 'display_url': 'cnn.it/2strWkx'}], 'mentions': [{'start': 76, 'end': 81, 'username': 'cnni', 'id': '2097571'}], 'annotations': [{'start': 70, 'end': 74, 'probability': 0.9833, 'type': 'Place', 'normalized_text': 'Japan'}]}",2019-01-18T15:02:07.000Z,3098382247,{'place_id': '025f62e9f9508d72'},everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",,en,1086277563217899521,Why a pop idol's surprise apology over her assault sparked outrage in Japan @CNNI https://t.co/iNDIxRbCkV,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
45,False,1086071803477295104,Instagram,"{'urls': [{'start': 148, 'end': 171, 'url': 'https://t.co/g8qBJJJkJQ', 'expanded_url': 'https://www.instagram.com/p/BsweC5iA2MV1bwX8cG5sZiQFt3N3faYQUyx2AA0/?utm_source=ig_twitter_share&igshid=cp00h5ymyrdo', 'display_url': 'instagram.com/p/BsweC5iA2MV1…'}], 'hashtags': [{'start': 0, 'end': 4, 'tag': 'tbt'}], 'annotations': [{'start': 39, 'end': 47, 'probability': 0.4907, 'type': 'Person', 'normalized_text': 'Kavanaugh'}, {'start': 76, 'end': 77, 'probability': 0.861, 'type': 'Organization', 'normalized_text': 'FB'}]}",2019-01-18T01:24:30.000Z,77645499,"{'coordinates': {'type': 'Point', 'coordinates': [-122.149999, 37.483183]}, 'place_id': '490bdb082950484f'}",everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026287953', 'name': 'Ford'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029202045', 'name': 'Facebook'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10046942598', 'name': 'Ford Latino'}}]",,en,1086071803477295104,"#tbt to September. The day of the Ford-Kavanaugh hearing, womxn + allies at FB wore all black to show solidarity with survivors of sexual assault.… https://t.co/g8qBJJJkJQ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
46,False,1082454964360761344,Twitter Web Client,"{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/2UQdaQln7Z', 'expanded_url': 'https://www.cityofpaloalto.org/civica/press/display.asp?layout=1&Entry=1673', 'display_url': 'cityofpaloalto.org/civica/press/d…'}, {'start': 99, 'end': 122, 'url': 'https://t.co/HafNmRN5K9', 'expanded_url': 'https://twitter.com/PaloAltoPolice/status/1082454964360761344/photo/1', 'display_url': 'pic.twitter.com/HafNmRN5K9'}]}",2019-01-08T01:52:29.000Z,144636479,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1082454964360761344,News Release: Police searching for suspect in early-morning sexual assault https://t.co/2UQdaQln7Z https://t.co/HafNmRN5K9,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",,{'media_keys': ['3_1082454606003691525']}
47,False,1081190513691246592,Twitter for Android,"{'mentions': [{'start': 0, 'end': 9, 'username': 'MarkDice', 'id': '35039490'}, {'start': 10, 'end': 23, 'username': 'RashidaTlaib', 'id': '435331179'}]}",2019-01-04T17:55:16.000Z,44772299,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1027163464077213696', 'name': 'Rashida Tlaib', 'description': 'Rashida Tlaib, member of the US Congress'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1027163464077213696', 'name': 'Rashida Tlaib', 'description': 'Rashida Tlaib, member of the US Congress'}}]","[{'type': 'replied_to', 'id': '1081235264167567360'}]",en,1081247708264820736,@MarkDice @RashidaTlaib Awww look at the ❄ she used the f-word in front of her kid. What a fucking lil pansy. But hey let's  ot eorry about a guy bragging about sexual assault on a leaked audio tape,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",35039490,
48,False,1080889258062209027,Twitter for iPhone,"{'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/TD1p5zCKNu', 'expanded_url': 'https://twitter.com/geauxchrisss/status/1080804807210946560', 'display_url': 'twitter.com/geauxchrisss/s…'}]}",2019-01-03T18:10:55.000Z,1029163288293269505,{'place_id': 'a409256339a7c6a1'},everyone,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857083369514876928', 'name': 'Weather', 'description': 'Weather'}}]","[{'type': 'quoted', 'id': '1080804807210946560'}]",en,1080889258062209027,"Phobias: sharks and snakes
Big scale: global warming, sexual assault, racism/sexism, not being successful https://t.co/TD1p5zCKNu","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
49,False,1080691904658923520,Twitter Web Client,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/ZTyDt6Uaxa', 'expanded_url': 'https://www.cityofpaloalto.org/civica/press/display.asp?layout=1&Entry=1671', 'display_url': 'cityofpaloalto.org/civica/press/d…'}, {'start': 75, 'end': 98, 'url': 'https://t.co/4dzusDGFmx', 'expanded_url': 'https://twitter.com/PaloAltoPolice/status/1080691904658923520/photo/1', 'display_url': 'pic.twitter.com/4dzusDGFmx'}]}",2019-01-03T05:06:43.000Z,144636479,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1080691904658923520,News Release: Police Arrest Sexual Assault Suspect https://t.co/ZTyDt6Uaxa https://t.co/4dzusDGFmx,"{'retweet_count': 8, 'reply_count': 4, 'like_count': 31, 'quote_count': 2}",,{'media_keys': ['3_1080691802397499392']}
50,False,1078326699387801600,Twitter for iPhone,"{'hashtags': [{'start': 30, 'end': 37, 'tag': 'AB1619'}], 'urls': [{'start': 188, 'end': 211, 'url': 'https://t.co/CzMMQ1hGWZ', 'expanded_url': 'https://www.sacbee.com/news/politics-government/capitol-alert/article222108900.html', 'display_url': 'sacbee.com/news/politics-…'}]}",2018-12-27T16:28:14.000Z,834162766483124225,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1078326699387801600,"I was really proud to see our #AB1619, which provides survivors up to 10 years to seek civil damages from a sexual assault, made this list of new laws that might change your life in 2019. https://t.co/CzMMQ1hGWZ","{'retweet_count': 4, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",,
51,False,1067265920282767360,Twitter for iPhone,"{'mentions': [{'start': 28, 'end': 43, 'username': 'cityofpaloalto', 'id': '80651045'}], 'hashtags': [{'start': 181, 'end': 195, 'tag': 'cybersecurity'}, {'start': 197, 'end': 204, 'tag': 'census'}, {'start': 226, 'end': 234, 'tag': 'housing'}, {'start': 243, 'end': 258, 'tag': 'transportation'}], 'urls': [{'start': 277, 'end': 300, 'url': 'https://t.co/bDB0Hq4QCe', 'expanded_url': 'https://twitter.com/AsmMarcBerman/status/1067265920282767360/photo/1', 'display_url': 'pic.twitter.com/bDB0Hq4QCe'}, {'start': 277, 'end': 300, 'url': 'https://t.co/bDB0Hq4QCe', 'expanded_url': 'https://twitter.com/AsmMarcBerman/status/1067265920282767360/photo/1', 'display_url': 'pic.twitter.com/bDB0Hq4QCe'}, {'start': 277, 'end': 300, 'url': 'https://t.co/bDB0Hq4QCe', 'expanded_url': 'https://twitter.com/AsmMarcBerman/status/1067265920282767360/photo/1', 'display_url': 'pic.twitter.com/bDB0Hq4QCe'}]}",2018-11-27T03:56:38.000Z,834162766483124225,{'place_id': '07d9d222d5886006'},everyone,,,en,1067265920282767360,"Just like old times! Thanks @cityofpaloalto for the opportunity to update you on what I’ve been working on (youth mental health, protections for sexual assault survivors, elections #cybersecurity, #census) and take your Qs on #housing, fires, #transportation, CVRA &amp; more. https://t.co/bDB0Hq4QCe","{'retweet_count': 3, 'reply_count': 0, 'like_count': 12, 'quote_count': 1}",,"{'media_keys': ['3_1067265905640402945', '3_1067265905640464384', '3_1067265905648783360']}"
52,False,1063522717482201088,Twitter for iPhone,"{'mentions': [{'start': 196, 'end': 209, 'username': 'RollingStone', 'id': '14780915'}], 'hashtags': [{'start': 19, 'end': 29, 'tag': 'Dartmouth'}, {'start': 66, 'end': 77, 'tag': 'gradschool'}, {'start': 137, 'end': 146, 'tag': 'academia'}, {'start': 153, 'end': 167, 'tag': 'psychologists'}], 'urls': [{'start': 168, 'end': 191, 'url': 'https://t.co/TmaKDh6KWa', 'expanded_url': 'https://www.rollingstone.com/culture/culture-news/dartmouth-sexual-assault-student-lawsuit-757059/', 'display_url': 'rollingstone.com/culture/cultur…'}]}",2018-11-16T20:02:29.000Z,2838687480,{'place_id': 'ed0a823456907b4c'},everyone,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10046487320', 'name': 'Rolling Stone'}}]",,en,1063522717482201088,Seven Students Sue #Dartmouth Over Sexual Abuse Allegations As if #gradschool life is not already inherently difficult enough . Shame to #academia &amp; #psychologists https://t.co/TmaKDh6KWa via @RollingStone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,
53,False,1062826286102413312,Twitter for Android,"{'mentions': [{'start': 5, 'end': 14, 'username': 'Flipkart', 'id': '57947109'}, {'start': 79, 'end': 87, 'username': 'Walmart', 'id': '17137891'}], 'urls': [{'start': 118, 'end': 141, 'url': 'https://t.co/55E7BNA6bC', 'expanded_url': 'http://www.cio.in/news/flipkart-ceo-binny-bansal-quits-amid-sexual-assault-allegations', 'display_url': 'cio.in/news/flipkart-…'}]}",2018-11-14T21:55:07.000Z,274947530,{'place_id': 'b9da7881046990df'},everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597570732032', 'name': 'Multi-Purpose Department'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026347212', 'name': 'Walmart'}}]",,en,1062826286102413312,"Both @Flipkart owners out, these allegations sound juicier than ever before... @Walmart now truly the whole and soul.
https://t.co/55E7BNA6bC","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
54,False,1052772006079295494,Twitter for iPhone,"{'annotations': [{'start': 7, 'end': 20, 'probability': 0.4942, 'type': 'Organization', 'normalized_text': 'USA Gymnastics'}, {'start': 26, 'end': 36, 'probability': 0.9203, 'type': 'Person', 'normalized_text': 'Steve Penny'}, {'start': 119, 'end': 131, 'probability': 0.9853, 'type': 'Place', 'normalized_text': 'Walker County'}, {'start': 134, 'end': 138, 'probability': 0.5604, 'type': 'Place', 'normalized_text': 'Texas'}, {'start': 153, 'end': 165, 'probability': 0.552, 'type': 'Organization', 'normalized_text': 'Karolyi Ranch'}], 'urls': [{'start': 185, 'end': 208, 'url': 'https://t.co/WKGGSy7D3b', 'expanded_url': 'https://www.wate.com/news/local-news/former-usa-gymnastics-president-and-ceo-steve-penny-arrested-in-gatlinburg/1531975912', 'display_url': 'wate.com/news/local-new…', 'status': 200, 'unwound_url': 'https://www.wate.com/news/local-news/former-usa-gymnastics-president-and-ceo-steve-penny-arrested-in-gatlinburg/1531975912/'}]}",2018-10-18T04:03:00.000Z,2293242726,{'place_id': 'ed0a823456907b4c'},everyone,"[{'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '953706077064851456', 'name': 'USA Gymnastics ', 'description': 'USA Gymnastics '}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '875831678505074688', 'name': 'Gymnastics', 'description': 'Gymnastics'}}]",,en,1052772006079295494,"Former USA Gymnastics CEO Steve Penny arrested on charge of tampering with evidence in sexual assault investigation in Walker County, Texas, home of the Karolyi Ranch training facility https://t.co/WKGGSy7D3b","{'retweet_count': 15, 'reply_count': 0, 'like_count': 26, 'quote_count': 4}",,
55,False,1051710158219296768,Twitter for iPhone,"{'annotations': [{'start': 51, 'end': 55, 'probability': 0.9975, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/bkEcVdHzIY', 'expanded_url': 'https://twitter.com/DavidCornDC/status/1051699559074676737', 'display_url': 'twitter.com/DavidCornDC/st…'}]}",2018-10-15T05:43:36.000Z,1886728188,{'place_id': 'e5a3f5dd123f24b5'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'quoted', 'id': '1051699559074676737'}]",en,1051710158219296768,"Making fun of Sexual assault victim , just fun for Trump. https://t.co/bkEcVdHzIY","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,
56,False,1049970579464437760,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 10, 'username': 'cannaloop', 'id': '1466338231'}], 'annotations': [{'start': 90, 'end': 94, 'probability': 0.998, 'type': 'Person', 'normalized_text': 'trump'}]}",2018-10-10T22:48:42.000Z,416679745,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'replied_to', 'id': '1049970579464437760'}]",en,1050156193149153280,"@cannaloop Respectfully , many sexual assault cases have no corroborating evidence . Even trump said her testimony was         “ compelling and believable” . She passed a polygraph . He never took one.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1466338231,
57,False,1049375591827496961,Twitter Web Client,"{'mentions': [{'start': 0, 'end': 15, 'username': 'washingtonpost', 'id': '2467791'}], 'annotations': [{'start': 46, 'end': 63, 'probability': 0.7005, 'type': 'Organization', 'normalized_text': 'Clinton Foundation'}, {'start': 101, 'end': 107, 'probability': 0.9635, 'type': 'Person', 'normalized_text': 'Clinton'}, {'start': 137, 'end': 161, 'probability': 0.936, 'type': 'Organization', 'normalized_text': 'Arkansas Land Corporation'}, {'start': 164, 'end': 173, 'probability': 0.3366, 'type': 'Organization', 'normalized_text': 'Whitewater'}]}",2018-10-08T19:10:14.000Z,15288529,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667002', 'name': 'The Washington Post'}}]","[{'type': 'replied_to', 'id': '1049375591827496961'}]",en,1049376440586723328,"@washingtonpost Then how about investigating: Clinton Foundation, Fusion GPS, FISA Court misconduct, Clinton Sexual Assault Allegations, Arkansas Land Corporation, Whitewater--for a start?","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2467791,
58,False,1049354250055180288,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 7, 'username': 'trekfi', 'id': '150498098'}]}",2018-10-08T18:52:04.000Z,416679745,{'place_id': '3ad0f706b3fa62a8'},everyone,,"[{'type': 'replied_to', 'id': '1049354250055180288'}]",en,1049371866958245888,"@trekfi What an arse ! Let’s have the only witness appear before congress . How many sexual assault cases does he think have corroborating evidence ? Many are he said she said. As for the damage he’s done to our country throughout his career , history will remember.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",150498098,
59,False,1048703950130765824,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 7, 'username': 'FDRLST', 'id': '1408003598'}], 'annotations': [{'start': 100, 'end': 103, 'probability': 0.4258, 'type': 'Place', 'normalized_text': 'WaPo'}, {'start': 147, 'end': 151, 'probability': 0.996, 'type': 'Person', 'normalized_text': 'trump'}]}",2018-10-07T22:37:21.000Z,416679745,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667002', 'name': 'The Washington Post'}}]","[{'type': 'replied_to', 'id': '1048703950130765824'}]",en,1049066176716759040,@FDRLST If sexual assault victims were allowed to be sued they would never come forward. As for the WaPo well as much as you disagree &amp; would like trump to change it . We still have a free press. So that suit would be tossed out of court.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1408003598,
60,False,1048681272875339777,Twitter for Android,"{'mentions': [{'start': 0, 'end': 11, 'username': 'marcorubio', 'id': '15745368'}], 'annotations': [{'start': 81, 'end': 88, 'probability': 0.9346, 'type': 'Organization', 'normalized_text': 'Fox News'}, {'start': 154, 'end': 160, 'probability': 0.752, 'type': 'Person', 'normalized_text': 'Gorsuch'}], 'hashtags': [{'start': 22, 'end': 37, 'tag': 'MerrickGarland'}, {'start': 141, 'end': 148, 'tag': 'SCOTUS'}]}",2018-10-07T03:13:17.000Z,24605463,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '867888133823545344', 'name': 'Neil Gorsuch', 'description': 'Associate Justice of the Supreme Court Neil Gorsuch'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721473', 'name': 'Marco Rubio', 'description': 'US Senator Marco Rubio (FL)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721473', 'name': 'Marco Rubio', 'description': 'US Senator Marco Rubio (FL)'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '867872043672326144', 'name': 'Supreme Court of the United States', 'description': 'Conversation about the Supreme Court and justices'}}]","[{'type': 'replied_to', 'id': '1048681272875339777'}]",en,1048773227869167616,"@marcorubio Reminder: #MerrickGarland didn't throw a public hissy fit and run to Fox News when you denied him his rightful consideration for #SCOTUS. And Gorsuch had no such issues. Only the guy who lied under oath and has 3 accusations of sexual assault was a problem, you crooked fink.","{'retweet_count': 3, 'reply_count': 4, 'like_count': 27, 'quote_count': 0}",15745368,
61,False,1048537842065072128,Twitter for Android,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JohnCornyn', 'id': '13218102'}], 'annotations': [{'start': 97, 'end': 120, 'probability': 0.8216, 'type': 'Organization', 'normalized_text': 'Republican Supreme Court'}]}",2018-10-06T19:12:09.000Z,24605463,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '877701054233690112', 'name': 'John Cornyn', 'description': 'US Senator John Cornyn (TX)\n'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '877701054233690112', 'name': 'John Cornyn', 'description': 'US Senator John Cornyn (TX)\n'}}]","[{'type': 'replied_to', 'id': '1048537842065072128'}]",en,1048652148236476416,@JohnCornyn I thought you believed in innocent until proven guilty. Or is that only reserved for Republican Supreme Court nominees who lie under oath and have multiple accusations of sexual assault?,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",13218102,
62,False,1048337408188510208,Twitter for iPhone,"{'hashtags': [{'start': 0, 'end': 11, 'tag': 'Government'}, {'start': 33, 'end': 42, 'tag': 'business'}, {'start': 60, 'end': 69, 'tag': 'business'}, {'start': 126, 'end': 146, 'tag': 'CredibleAllegations'}, {'start': 179, 'end': 185, 'tag': 'metoo'}]}",2018-10-05T22:21:29.000Z,15212751,{'place_id': 'b9da7881046990df'},everyone,,,en,1048337408188510208,#Government should run more like #business!  They say. What #business would give a ‘no-cut’ contract to a potential hire with #CredibleAllegations of sexual assault in the age of #metoo?  IJS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
63,False,1048298222270046209,Twitter for iPhone,"{'annotations': [{'start': 170, 'end': 177, 'probability': 0.9965, 'type': 'Person', 'normalized_text': 'Dr. Ford'}], 'hashtags': [{'start': 269, 'end': 277, 'tag': 'Collins'}]}",2018-10-05T19:45:47.000Z,18495431,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1048298222270046209,"So she’s praising women - some of whom she’s known her whole life - who came to her and told her their personal stories of sexual assault, and she believes them, but not Dr. Ford? I wonder how she would react if all her friends’ attackers told her they didn’t do it? 🙄 #Collins","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
64,False,1047964733645582336,Twitter for iPhone,"{'annotations': [{'start': 11, 'end': 19, 'probability': 0.3495, 'type': 'Organization', 'normalized_text': 'KTVU News'}], 'urls': [{'start': 207, 'end': 230, 'url': 'https://t.co/FfN6pL1uDP', 'expanded_url': 'https://www.paloaltoonline.com/news/2018/10/02/new-law-extends-statute-of-limitations-for-sexual-assault-victims', 'display_url': 'paloaltoonline.com/news/2018/10/0…', 'status': 200, 'unwound_url': 'https://www.paloaltoonline.com/news/2018/10/02/new-law-extends-statute-of-limitations-for-sexual-assault-victims'}]}",2018-10-04T21:40:37.000Z,834162766483124225,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1047964733645582336,"Tune in to KTVU News between 4pm and 4:30pm today to catch me discussing AB 1619, my bill to extend the statute of limitations to 10 years for adult sexual assault survivors to seek damages in civil court.  https://t.co/FfN6pL1uDP","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,
65,False,1047558427839361025,Twitter for iPhone,"{'mentions': [{'start': 114, 'end': 127, 'username': 'SELFmagazine', 'id': '23798922'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/fIyEbskY0F', 'expanded_url': 'https://www.self.com/story/how-to-deal-with-triggering-news-headlines-about-sexual-assault', 'display_url': 'self.com/story/how-to-d…'}]}",2018-10-03T18:46:06.000Z,206525910,{'place_id': 'a409256339a7c6a1'},everyone,,,en,1047558427839361025,We Asked Trauma Therapists How to Deal With Triggering Headlines About Sexual Assault https://t.co/fIyEbskY0F via @SELFmagazine,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
66,False,1047361814458036227,Twitter for iPhone,"{'annotations': [{'start': 105, 'end': 109, 'probability': 0.9882, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 141, 'end': 164, 'url': 'https://t.co/LFlasmRvg1', 'expanded_url': 'https://twitter.com/ChrisEvans/status/1047318528766959617', 'display_url': 'twitter.com/ChrisEvans/sta…'}]}",2018-10-03T05:44:50.000Z,1886728188,{'place_id': 'e5a3f5dd123f24b5'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'quoted', 'id': '1047318528766959617'}]",en,1047361814458036227,What sort of human beings enjoy a laugh about Awoman who experienced a sexual assault? Those also guilty?Trump lovers?Or just ignorant asses https://t.co/LFlasmRvg1,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,
67,False,1047352519058321408,Twitter for iPhone,"{'annotations': [{'start': 0, 'end': 4, 'probability': 0.9974, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/TdnqagFvmz', 'expanded_url': 'https://twitter.com/PhilipRucker/status/1047313911610003456', 'display_url': 'twitter.com/PhilipRucker/s…'}]}",2018-10-03T05:07:54.000Z,1886728188,{'place_id': 'e5a3f5dd123f24b5'},everyone,,"[{'type': 'quoted', 'id': '1047313911610003456'}]",en,1047352519058321408,Trump who grabs xxx’s mocks a women’s sexual assault victims memory ofnight it occurred.  Most Psychologists say lapses in memory normal. https://t.co/TdnqagFvmz,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
