,lang,conversation_id,entities,created_at,id,reply_settings,public_metrics,author_id,possibly_sensitive,referenced_tweets,geo,text,source,in_reply_to_user_id,context_annotations,attachments
226,en,1366568498969931776,,2021-03-02T01:58:14.000Z,1366568498969931776,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",396230788,False,,{'place_id': '8e9665cec9370f0f'},"Sexual harassment investigations of elected officials are very, very weird when there is already a way to remove someone from office. It’s called an election.",Twitter for iPhone,,,
227,en,1366181660572663811,"{'mentions': [{'start': 107, 'end': 116, 'username': 'OHSUNews', 'id': '19688275'}, {'start': 154, 'end': 163, 'username': 'DrStaciT', 'id': '3082923112'}], 'hashtags': [{'start': 185, 'end': 196, 'tag': 'MedTwitter'}], 'urls': [{'start': 197, 'end': 220, 'url': 'https://t.co/IGbyu7AU6D', 'expanded_url': 'https://twitter.com/DrStaciT/status/1366159745451712514', 'display_url': 'twitter.com/DrStaciT/statu…'}]}",2021-03-01T00:21:04.000Z,1366181660572663811,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",53067059,False,"[{'type': 'quoted', 'id': '1366159745451712514'}]",{'place_id': '60e2c37980197297'},"Disappointing &amp; sad to hear the news of this &amp; that with ongoing allegations of sexual harassment, @OHSUNews continued to glorify him... 

S/O to @DrStaciT for sharing this...

#MedTwitter https://t.co/IGbyu7AU6D",Twitter for iPhone,,,
228,en,1360741646627913728,"{'mentions': [{'start': 0, 'end': 15, 'username': 'sadpoastingusa', 'id': '1320037162641846273'}, {'start': 16, 'end': 30, 'username': 'NotATweeter16', 'id': '1144333281099468801'}, {'start': 31, 'end': 39, 'username': 'TDucklo', 'id': '349115430'}, {'start': 40, 'end': 51, 'username': 'jaketapper', 'id': '14529929'}]}",2021-02-14T12:06:44.000Z,1360923429373886470,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",47650188,False,"[{'type': 'replied_to', 'id': '1360749492748783618'}]",{'place_id': '1b21e2cb91adb9c7'},"@sadpoastingusa @NotATweeter16 @TDucklo @jaketapper You obviously have no clue what sexual harassment is, look it up in a dictionary, genius",Twitter for Android,1320037162641846273,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '950394966307586048', 'name': 'Jake Tapper', 'description': 'Jake Tapper'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '950394966307586048', 'name': 'Jake Tapper', 'description': 'Jake Tapper'}}]",
229,en,1358183665323413506,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/jSD6CDCSwp', 'expanded_url': 'https://twitter.com/JustBobby6_/status/1357071806709039107', 'display_url': 'twitter.com/JustBobby6_/st…'}]}",2021-02-06T22:39:54.000Z,1358183665323413506,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",249753080,False,"[{'type': 'quoted', 'id': '1357071806709039107'}]",{'place_id': '60e2c37980197297'},This is sexual harassment. Imagine if a man did this. https://t.co/jSD6CDCSwp,Twitter for Android,,,
230,en,1351881511184773122,"{'annotations': [{'start': 0, 'end': 14, 'probability': 0.9855, 'type': 'Person', 'normalized_text': 'Steven A. Cohen'}, {'start': 56, 'end': 79, 'probability': 0.8561, 'type': 'Organization', 'normalized_text': 'Point72 Asset Management'}]}",2021-01-20T13:20:36.000Z,1351882320182128641,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734839449398448128,False,"[{'type': 'replied_to', 'id': '1351881511184773122'}]",{'place_id': '8e9665cec9370f0f'},"Steven A. Cohen’s (the Mets’ owner) hedge fund company, Point72 Asset Management, has faced accusations of sexual harassment and a gender-discrimination complaint last summer.",Twitter for iPad,734839449398448128,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10001466882', 'name': 'MLB Baseball', 'description': 'All the latest action from Major League Baseball.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029304618', 'name': 'MLB Baseball'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '769193634889474048', 'name': 'New York Mets'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894227845394433', 'name': 'Hedge funds', 'description': 'Hedge funds'}}]",
231,en,1338590999224995841,"{'mentions': [{'start': 4, 'end': 15, 'username': 'GovernorNy', 'id': '4085544313'}, {'start': 16, 'end': 28, 'username': 'andrewcuomo', 'id': '2513761008'}], 'urls': [{'start': 281, 'end': 304, 'url': 'https://t.co/GJ5vrX66Yl', 'expanded_url': 'https://twitter.com/nytimes/status/1338229711412060162', 'display_url': 'twitter.com/nytimes/status…'}]}",2020-12-14T21:05:38.000Z,1338590999224995841,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",916339365810442241,False,"[{'type': 'quoted', 'id': '1338229711412060162'}]",{'place_id': '8e9665cec9370f0f'},"But @GovernorNY @AndrewCuomo how is that possible?
Isn't ""sexual harassment"" one of those prohibited LAWS New Yorkers are restricted from violating?
Good thing u didn't snort cocaine or not wear a facemask cause then those 4 counties of sheriff deputies who defied your mandate... https://t.co/GJ5vrX66Yl",Twitter for Android,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '910293138056536064', 'name': 'Andrew Cuomo', 'description': 'Governor of New York, Andrew Cuomo'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '910293138056536064', 'name': 'Andrew Cuomo', 'description': 'Governor of New York, Andrew Cuomo'}}]",
232,en,1338277455564582915,"{'mentions': [{'start': 86, 'end': 97, 'username': 'GovernorNy', 'id': '4085544313'}, {'start': 98, 'end': 110, 'username': 'andrewcuomo', 'id': '2513761008'}], 'annotations': [{'start': 15, 'end': 22, 'probability': 0.8348, 'type': 'Place', 'normalized_text': 'New York'}], 'urls': [{'start': 283, 'end': 306, 'url': 'https://t.co/on3AfM08MD', 'expanded_url': 'https://twitter.com/AlphaNewsMN/status/1338226634877497346', 'display_url': 'twitter.com/AlphaNewsMN/st…'}]}",2020-12-14T00:19:44.000Z,1338277455564582915,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1177604819273551875,False,"[{'type': 'quoted', 'id': '1338226634877497346'}]",{'place_id': '60e2c37980197297'},"Is that one of New York LAWS that Law Enforcement enforce? Sexual Harassment?  
Cause @GovernorNY @AndrewCuomo was accusing 4 counties that they should follow his mask mandate &amp; they weren't law enforcement if they didn't follow his mandate. Compared it to LAWS against Cocaine. https://t.co/on3AfM08MD",Twitter for Android,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '910293138056536064', 'name': 'Andrew Cuomo', 'description': 'Governor of New York, Andrew Cuomo'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '910293138056536064', 'name': 'Andrew Cuomo', 'description': 'Governor of New York, Andrew Cuomo'}}]",
233,en,1338226634877497346,"{'mentions': [{'start': 0, 'end': 12, 'username': 'AlphaNewsMN', 'id': '3041775900'}, {'start': 99, 'end': 110, 'username': 'GovernorNy', 'id': '4085544313'}, {'start': 111, 'end': 123, 'username': 'andrewcuomo', 'id': '2513761008'}], 'annotations': [{'start': 28, 'end': 35, 'probability': 0.8285, 'type': 'Place', 'normalized_text': 'New York'}], 'urls': [{'start': 296, 'end': 319, 'url': 'https://t.co/MDYHDieRbb', 'expanded_url': 'https://twitter.com/SaintPaulLonnie/status/1338277337075429376/photo/1', 'display_url': 'pic.twitter.com/MDYHDieRbb'}]}",2020-12-14T00:19:15.000Z,1338277337075429376,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1177604819273551875,False,"[{'type': 'replied_to', 'id': '1338226634877497346'}]",{'place_id': '60e2c37980197297'},"@AlphaNewsMN Is that one of New York LAWS that Law Enforcement enforce? Sexual Harassment?  
Cause @GovernorNY @AndrewCuomo was accusing 4 counties that they should follow his mask mandate &amp; they weren't law enforcement if they didn't follow his mandate. Compared it to LAWS against Cocaine. https://t.co/MDYHDieRbb",Twitter for Android,3041775900,,{'media_keys': ['16_1338277329852837890']}
234,en,1327005423958941701,"{'urls': [{'start': 158, 'end': 181, 'url': 'https://t.co/tmAJIP1kh3', 'expanded_url': 'https://twitter.com/emueller002/status/1327005423958941701/photo/1', 'display_url': 'pic.twitter.com/tmAJIP1kh3'}]}",2020-11-12T21:48:42.000Z,1327005423958941701,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 14, 'quote_count': 0}",590930194,False,,{'place_id': '8e9665cec9370f0f'},Y’all I did it. I’m out. I’m safe. No more sexual harassment. No more toxicity. I have all of my things and money back. New place and I’m ready to thrive. ❤️ https://t.co/tmAJIP1kh3,Twitter for iPhone,,,{'media_keys': ['3_1327005419152281606']}
235,en,1316766305584807938,"{'urls': [{'start': 232, 'end': 255, 'url': 'https://t.co/zPan60Lyt5', 'expanded_url': 'https://twitter.com/cptnwillie/status/1316585130123649024', 'display_url': 'twitter.com/cptnwillie/sta…'}]}",2020-10-15T15:42:06.000Z,1316766305584807938,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",98072627,False,,{'place_id': '60e2c37980197297'},"Sadly, I think that train's left the station. But, he may surprise us and make a comeback. I'm still pissed he was made the sacrificial lamb in the sexual harassment b.s. Girlfriend was way worse with her harrassment of the troops. https://t.co/zPan60Lyt5",Twitter for Android,,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '877326096261201922', 'name': 'Al Franken', 'description': 'Former US Senator Al Franken (MN)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '877326096261201922', 'name': 'Al Franken', 'description': 'Former US Senator Al Franken (MN)'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]",
236,en,1316054339597873152,"{'annotations': [{'start': 72, 'end': 75, 'probability': 0.5003, 'type': 'Person', 'normalized_text': 'Hamm'}], 'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/wsWcM93vqW', 'expanded_url': 'https://twitter.com/AC830/status/1316054339597873152/photo/1', 'display_url': 'pic.twitter.com/wsWcM93vqW'}]}",2020-10-13T16:33:00.000Z,1316054339597873152,everyone,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 28, 'quote_count': 0}",182856529,False,,{'place_id': '8e9665cec9370f0f'},Class up your company’s sexual harassment training video by including a Hamm’s Beer sign. https://t.co/wsWcM93vqW,Twitter for iPhone,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850142258871418880', 'name': 'Beer', 'description': 'Beer'}}]",{'media_keys': ['3_1316054334522691584']}
237,en,1311750203431620608,"{'annotations': [{'start': 65, 'end': 83, 'probability': 0.9765, 'type': 'Other', 'normalized_text': 'I Wish I Had a Girl'}, {'start': 89, 'end': 95, 'probability': 0.4433, 'type': 'Organization', 'normalized_text': 'Indiana'}, {'start': 99, 'end': 114, 'probability': 0.5593, 'type': 'Person', 'normalized_text': 'Henry Lee Summer'}], 'urls': [{'start': 227, 'end': 250, 'url': 'https://t.co/4Etpa72snK', 'expanded_url': 'https://m.youtube.com/watch?v=GnPZeVFJ9e8', 'display_url': 'm.youtube.com/watch?v=GnPZeV…'}]}",2020-10-01T19:29:54.000Z,1311750203431620608,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",552011650,False,,{'place_id': '60e2c37980197297'},"I’m fascinated by this cringingly awful 1988 video for the song “I Wish I Had a Girl” by Indiana’s Henry Lee Summer. I clicked on it just to check out the mullet, but the extensive sexual harassment kept me watching in horror: https://t.co/4Etpa72snK",Twitter for iPhone,,,
238,en,1308437195527684097,"{'urls': [{'start': 121, 'end': 144, 'url': 'https://t.co/aM0SLP7egY', 'expanded_url': 'https://www.google.com/amp/s/amp.usatoday.com/amp/5827868002', 'display_url': 'google.com/amp/s/amp.usat…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1476589012991234051/5HO5UFkR?format=jpg&name=orig', 'width': 1600, 'height': 800}, {'url': 'https://pbs.twimg.com/news_img/1476589012991234051/5HO5UFkR?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': ""Four years later, women are still accusing Trump of sexual assault. Here's why that matters."", 'description': ""Amy Dorris joins the list of women who have accused Trump of sexual violence. Holding the president accountable isn't the only reason to speak out."", 'unwound_url': 'https://www.usatoday.com/story/news/nation/2020/09/18/amy-dorris-joins-women-accusing-trump-sexual-assault-and-matters/5827868002/'}]}",2020-09-22T16:05:11.000Z,1308437195527684097,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",214320315,False,,{'place_id': '8e9665cec9370f0f'},Just a daily reminder that this man is a monster. Sad that sexual harassment and assault is a non-issue for some people. https://t.co/aM0SLP7egY,Twitter for iPhone,,,
239,en,1306931924070477825,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/e8wEOun9IY', 'expanded_url': 'https://twitter.com/BillOReilly/status/1306757826736521217', 'display_url': 'twitter.com/BillOReilly/st…'}]}",2020-09-18T12:23:46.000Z,1306931924070477825,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3021720229,False,"[{'type': 'quoted', 'id': '1306757826736521217'}]",{'place_id': '8e9665cec9370f0f'},Looks to me that he never paid women to settle sexual harassment claims. https://t.co/e8wEOun9IY,Twitter for iPhone,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}]",
240,en,1306105375192743937,,2020-09-16T05:39:22.000Z,1306105375192743937,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",1164906439,False,,{'place_id': '8e9665cec9370f0f'},just wanna let u know that if u know ppl or are those ppl that trade nudes like fucking cards then you probably at blue crayons as a child! that’s sexual harassment!,Twitter for iPhone,,,
241,en,1291011413717262339,,2020-08-05T14:01:21.000Z,1291011413717262339,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",1702979347,False,,{'place_id': '8e9665cec9370f0f'},going to report sexual harassment that’s been happening in my apartment to the police n im super triggered as im getting ready to leave. Please send good vibes,Twitter for iPhone,,,
242,en,1288932543346233349,"{'urls': [{'start': 217, 'end': 240, 'url': 'https://t.co/k6xb6z09L4', 'expanded_url': 'https://www.instagram.com/p/CDR4hWrne1u/?igshid=14myxruueobpo', 'display_url': 'instagram.com/p/CDR4hWrne1u/…'}]}",2020-07-30T20:20:40.000Z,1288932543346233349,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14945467,False,,"{'place_id': '60e2c37980197297', 'coordinates': {'type': 'Point', 'coordinates': [-93.0931, 44.9497]}}","This is a post I never wanted to make. But I feel compelled to, to bring out some good out of the situation.

😔

Recently I was subjected to a blatant sexual harassment online. I am now in the midst of recovery from… https://t.co/k6xb6z09L4",Instagram,,,
243,en,1279231561519505409,"{'annotations': [{'start': 76, 'end': 80, 'probability': 0.9987, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 106, 'end': 114, 'probability': 0.9987, 'type': 'Person', 'normalized_text': 'Joe Biden'}, {'start': 153, 'end': 157, 'probability': 0.9993, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 201, 'end': 205, 'probability': 0.9976, 'type': 'Person', 'normalized_text': 'Biden'}, {'start': 236, 'end': 238, 'probability': 0.9885, 'type': 'Person', 'normalized_text': 'Joe'}, {'start': 260, 'end': 262, 'probability': 0.4429, 'type': 'Person', 'normalized_text': 'KKK'}, {'start': 288, 'end': 294, 'probability': 0.9176, 'type': 'Person', 'normalized_text': 'Ole Joe'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'MadaneTom', 'id': '826185096189210625'}, {'start': 28, 'end': 32, 'username': 'CNN', 'id': '759251'}, {'start': 33, 'end': 42, 'username': 'JoeBiden', 'id': '939091'}]}",2020-07-06T22:51:39.000Z,1280273232571125761,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",1460512836,False,"[{'type': 'replied_to', 'id': '1280270764566929409'}]",{'place_id': '8e9665cec9370f0f'},"@MadaneTom @Herikettacervel @CNN @JoeBiden No one has ever credibly accused Trump of sexual harassment... Joe Biden has been credibilly accused of rape! Trump will have nothing to do with racists, but Biden has always been a Dixiecrat. Joe has kissed so much  KKK butt they probably gave Ole Joe an honorary hood",Twitter for iPhone,826185096189210625,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",
244,en,1279119441171750914,"{'mentions': [{'start': 4, 'end': 18, 'username': 'TwitchSupport', 'id': '437210567'}]}",2020-07-03T18:26:54.000Z,1279119441171750914,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3224488616,False,,{'place_id': '8e9665cec9370f0f'},"Hey @TwitchSupport? I unsubbed and u followed a streamer on your platform for sexual harassment and doxxing, but am still getting Twitch DMs from him whenever I go live. How do I go about making that stop?",Twitter for Android,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1054826545758396416', 'name': 'Twitch', 'description': 'Twitch'}}]",
245,en,1278011346622300160,"{'urls': [{'start': 262, 'end': 285, 'url': 'https://t.co/sISKSh8acy', 'expanded_url': 'https://twitter.com/Rparksjr85/status/1277695785820401673', 'display_url': 'twitter.com/Rparksjr85/sta…'}]}",2020-06-30T17:03:43.000Z,1278011346622300160,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 9, 'quote_count': 0}",1611614736,False,"[{'type': 'quoted', 'id': '1277695785820401673'}]",{'place_id': '8e9665cec9370f0f'},"“Trying to expose dudes who are guilty of it” is either poorly-worded or snitching on yourself.

This idea is stupid—Storytellers’ diversity of thought is critical and we can’t afford to lose it. Segregation by gender absolutely will not stop sexual harassment. https://t.co/sISKSh8acy",Twitter for iPhone,,,
246,en,1277288038671015938,"{'urls': [{'start': 236, 'end': 259, 'url': 'https://t.co/TW4tZtH7V1', 'expanded_url': 'https://twitter.com/KEEMSTAR/status/1277132585190260736', 'display_url': 'twitter.com/KEEMSTAR/statu…'}]}",2020-06-28T17:09:33.000Z,1277288038671015938,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",401829868,False,"[{'type': 'quoted', 'id': '1277132585190260736'}]",{'place_id': '8e9665cec9370f0f'},"Any unwelcome sexual contact is sexual harassment. In the video, it’s clear she’s uncomfortable. 

In regards to consent - if she isn’t a willing participant it’s a no. If she doesn’t say yes, it’s a no. If she’s inebriated, it’s a no. https://t.co/TW4tZtH7V1",Twitter for iPhone,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",
247,en,1276488891365617664,,2020-06-26T12:14:02.000Z,1276488891365617664,everyone,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 29, 'quote_count': 0}",241709552,False,,{'place_id': '8e9665cec9370f0f'},"I’ve read so many stories of sexual harassment, assault, abuse, coercion, etc over the past few days &amp; it’s maddening how many of us have them. I still get tears streaming down my face from reliving my own experience from *17* fucking years ago. That shit stays with you.",Twitter for iPhone,,,
248,en,1274754321746255875,"{'mentions': [{'start': 0, 'end': 13, 'username': 'teeemotional', 'id': '217136694'}]}",2020-06-21T17:25:28.000Z,1274755328199077890,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1213198704565374976,False,"[{'type': 'replied_to', 'id': '1274754321746255875'}]",{'place_id': '60e2c37980197297'},@teeemotional it’s amazing how we absorb gendered criticisms like “pushy” and “hard to work with” and accept casual sexual harassment,Twitter for iPhone,217136694,,
249,en,1270545626363813888,"{'urls': [{'start': 163, 'end': 186, 'url': 'https://t.co/tcd4IdJDp0', 'expanded_url': 'https://twitter.com/gizmohateswater/status/1270545626363813888/photo/1', 'display_url': 'pic.twitter.com/tcd4IdJDp0'}, {'start': 163, 'end': 186, 'url': 'https://t.co/tcd4IdJDp0', 'expanded_url': 'https://twitter.com/gizmohateswater/status/1270545626363813888/photo/1', 'display_url': 'pic.twitter.com/tcd4IdJDp0'}, {'start': 163, 'end': 186, 'url': 'https://t.co/tcd4IdJDp0', 'expanded_url': 'https://twitter.com/gizmohateswater/status/1270545626363813888/photo/1', 'display_url': 'pic.twitter.com/tcd4IdJDp0'}, {'start': 163, 'end': 186, 'url': 'https://t.co/tcd4IdJDp0', 'expanded_url': 'https://twitter.com/gizmohateswater/status/1270545626363813888/photo/1', 'display_url': 'pic.twitter.com/tcd4IdJDp0'}], 'mentions': [{'start': 44, 'end': 53, 'username': 'CrossFit', 'id': '834281252'}, {'start': 54, 'end': 68, 'username': 'CrossFitGames', 'id': '87809737'}], 'hashtags': [{'start': 17, 'end': 30, 'tag': 'GregGlassman'}]}",2020-06-10T02:37:37.000Z,1270545626363813888,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",57986082,False,,{'place_id': '60e2c37980197297'},Not surprised by #GregGlassman @CrossFitCEO @CrossFit @CrossFitGames as a company has literally no policy in place if sexual harassment takes place at their gyms. https://t.co/tcd4IdJDp0,Twitter for iPhone,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10049959679', 'name': '2017 CrossFit Games'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '917515461838774272', 'name': 'Crossfit', 'description': 'Crossfit'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Home & family', 'description': 'Hobbies and interests'}}]","{'media_keys': ['3_1270545618507837440', '3_1270545618503598080', '3_1270545618507890690', '3_1270545618507874306']}"
250,en,1259536249792212994,"{'mentions': [{'start': 0, 'end': 12, 'username': 'DailyCaller', 'id': '39308549'}, {'start': 13, 'end': 25, 'username': 'rosemcgowan', 'id': '46233559'}]}",2020-05-10T17:34:36.000Z,1259537334044725248,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",55883887,False,"[{'type': 'replied_to', 'id': '1259536249792212994'}]",{'place_id': '8e9665cec9370f0f'},@DailyCaller @rosemcgowan Is that sexual harassment now? Movie stars saying lude things to another star? Ugh. This is ridiculous. She shud tell him she isn't interested and move on.,Twitter for iPhone,39308549,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '918477340836900869', 'name': 'Rose McGowan', 'description': 'Rose McGowan'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '918477340836900869', 'name': 'Rose McGowan', 'description': 'Rose McGowan'}}]",
251,en,1257439079295311876,"{'mentions': [{'start': 0, 'end': 9, 'username': 'catturd2', 'id': '1043185714437992449'}], 'annotations': [{'start': 21, 'end': 29, 'probability': 0.9046, 'type': 'Organization', 'normalized_text': 'Democrats'}]}",2020-05-05T15:44:29.000Z,1257697685810884608,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1058784796342697985,False,"[{'type': 'replied_to', 'id': '1257439079295311876'}]",{'place_id': '60e2c37980197297'},@catturd2 Unless the Democrats can find a way to steal it. You know they're not done trying to get rid of him. They'll probably try the sexual harassment again.,Twitter for Android,1043185714437992449,,
