,text,geo,id,public_metrics,author_id,conversation_id,lang,possibly_sensitive,source,created_at,reply_settings,entities,attachments,context_annotations,referenced_tweets,in_reply_to_user_id
234,At least the jags won't get charged with rape because they're playing in london,{'place_id': 'bf9b9d49defeea89'},911984059844382720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",376277166,911984059844382720,en,False,Twitter for Android,2017-09-24T16:01:58.000Z,everyone,"{'annotations': [{'start': 13, 'end': 16, 'probability': 0.8421, 'type': 'Organization', 'normalized_text': 'jags'}, {'start': 73, 'end': 78, 'probability': 0.6611, 'type': 'Place', 'normalized_text': 'london'}]}",,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000612773', 'name': 'NFL Football', 'description': 'Replays of classic NFL games.'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '855218071279095809', 'name': 'Ravens at Jaguars'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '27', 'name': 'American Football Game', 'description': 'Sports Event specific to American Football, such as Notre Dame vs. Stanford'}, 'entity': {'id': '855218071279095809', 'name': 'Ravens at Jaguars'}}, {'domain': {'id': '28', 'name': 'NFL Football Game', 'description': 'Sports Event specific to NFL Football, such as Buffalo Bills vs. New England Patriots'}, 'entity': {'id': '855218071279095809', 'name': 'Ravens at Jaguars'}}]",,
235,Immigration detainer filed against teen accused of brutal gang rape in Frederick. @ABC7News,{'place_id': '062402b4c803a13b'},910969643392790529,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",57071314,910969643392790529,en,False,Twitter for iPhone,2017-09-21T20:51:02.000Z,everyone,"{'annotations': [{'start': 71, 'end': 79, 'probability': 0.8681, 'type': 'Place', 'normalized_text': 'Frederick'}], 'mentions': [{'start': 82, 'end': 91, 'username': 'ABC7News', 'id': '1400927571441815560'}]}",,,,
236,How many idiot men believe this? Let us repay you with the same amount of pain https://t.co/8I1sOPDJZf,{'place_id': '2163e3af2838ce1c'},903071948179202048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,903071948179202048,en,False,Twitter for Android,2017-08-31T01:48:25.000Z,everyone,"{'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/8I1sOPDJZf', 'expanded_url': 'https://themuslimissue.wordpress.com/2017/08/29/italy-muslim-cultural-mediator-in-rimini-rape-says-rape-is-only-worse-at-the-start-later-the-woman-becomes-calm/amp/', 'display_url': 'themuslimissue.wordpress.com/2017/08/29/ita…'}]}",,,,
237,How many women had he raped? https://t.co/8I1sOPDJZf,{'place_id': '2163e3af2838ce1c'},903071701734498305,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,903071701734498305,en,False,Twitter for Android,2017-08-31T01:47:26.000Z,everyone,"{'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/8I1sOPDJZf', 'expanded_url': 'https://themuslimissue.wordpress.com/2017/08/29/italy-muslim-cultural-mediator-in-rimini-rape-says-rape-is-only-worse-at-the-start-later-the-woman-becomes-calm/amp/', 'display_url': 'themuslimissue.wordpress.com/2017/08/29/ita…'}]}",,,,
238,"One more thing to make me say, DEATH PENALTY FOR RAPE PERIOD https://t.co/8I1sOPDJZf",{'place_id': '2163e3af2838ce1c'},903071599821295616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,903071599821295616,en,False,Twitter for Android,2017-08-31T01:47:02.000Z,everyone,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/8I1sOPDJZf', 'expanded_url': 'https://themuslimissue.wordpress.com/2017/08/29/italy-muslim-cultural-mediator-in-rimini-rape-says-rape-is-only-worse-at-the-start-later-the-woman-becomes-calm/amp/', 'display_url': 'themuslimissue.wordpress.com/2017/08/29/ita…'}]}",,,,
239,"🤔so you can abuse, rape, and murder;while we sell you liquor, sex, and gambling. Lol but it's your ass if you peacefully protest https://t.co/d2thOeI2qh",{'place_id': 'e4c17912c815124d'},894604109478801412,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",84359565,894604109478801412,en,False,Twitter for iPhone,2017-08-07T17:00:15.000Z,everyone,"{'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/d2thOeI2qh', 'expanded_url': 'https://twitter.com/EWIGGIE/status/894604109478801412/photo/1', 'display_url': 'pic.twitter.com/d2thOeI2qh'}]}",{'media_keys': ['16_894604097860624384']},,,
240,Every school should have this rape conversation because it's needed,{'place_id': 'e4c17912c815124d'},893660320010563585,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",349770310,893660320010563585,en,False,Twitter for iPhone,2017-08-05T02:29:58.000Z,everyone,,,,,
241,Advice to parents: teach your sons to not rape our daughters. https://t.co/TvePH8lxDD,{'place_id': 'e4c17912c815124d'},891680746414493696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2713829824,891680746414493696,en,False,Twitter for iPhone,2017-07-30T15:23:51.000Z,everyone,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/TvePH8lxDD', 'expanded_url': 'https://twitter.com/saletan/status/891328604356956163', 'display_url': 'twitter.com/saletan/status…'}]}",,,,
242,You're literally making rape LEGAL,{'place_id': 'e4c17912c815124d'},878641453894959104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406684143,878641453894959104,en,False,Twitter for iPhone,2017-06-24T15:50:21.000Z,everyone,,,,,
243,#FearTheTurtle The way Sexual Assault is handled on this campus. We have a rape culture that has never been addressed.,{'place_id': 'e4c17912c815124d'},866719658182836226,"{'retweet_count': 52, 'reply_count': 1, 'like_count': 59, 'quote_count': 3}",111701962,866719658182836226,en,False,Twitter for iPhone,2017-05-22T18:17:24.000Z,everyone,"{'hashtags': [{'start': 0, 'end': 14, 'tag': 'FearTheTurtle'}]}",,,,
244,"Rape is a pre existing condition

#ThingsJesusNeverSaid",{'place_id': 'f3f3e88ab848b86b'},860854698840121345,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",403026357,860854698840121345,en,False,Twitter for Android,2017-05-06T13:52:08.000Z,everyone,"{'hashtags': [{'start': 34, 'end': 55, 'tag': 'ThingsJesusNeverSaid'}]}",,,,
245,ACTUALLY THOUGH LIKE IF YOU NEED POST-RAPE HELP OR ASSISTANCE OBVIOUSLY IT ALREADY HAPPENED. OLD WHITE MEN MAKE NO SENSE. https://t.co/EaElpmJQls,{'place_id': 'e4c17912c815124d'},860643216596627458,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",135115050,860643216596627458,en,False,Twitter for iPhone,2017-05-05T23:51:47.000Z,everyone,"{'urls': [{'start': 122, 'end': 145, 'url': 'https://t.co/EaElpmJQls', 'expanded_url': 'https://twitter.com/lidyaxxo/status/860559272605876225', 'display_url': 'twitter.com/lidyaxxo/statu…'}]}",,,"[{'type': 'quoted', 'id': '860559272605876225'}]",
246,@humblemel__ @faiIedvegan if you're gonna boil down my dislike for rape going relatively unpunished to me being *emotional* all hope for you is lost 😅,{'place_id': '062402b4c803a13b'},860497750101815297,"{'retweet_count': 64, 'reply_count': 4, 'like_count': 1557, 'quote_count': 1}",3157074825,860353091346026496,en,False,Twitter for iPhone,2017-05-05T14:13:45.000Z,everyone,,,,"[{'type': 'replied_to', 'id': '860496185072787456'}]",37425791
247,@jake_mcclure I really just didn't like the comparison to rape culture. It's in pretty awful taste. Maybe I'm being over sensitive.,{'place_id': 'e4c17912c815124d'},859852577705517056,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2313950822,859508329512611841,en,False,Twitter for iPhone,2017-05-03T19:30:04.000Z,everyone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'jake_mcclure', 'id': '41187287'}]}",,,"[{'type': 'replied_to', 'id': '859848819441229825'}]",41187287
248,Hey Terps @CARE_UMD &amp; @UMDHealthCenter hosts Take Back the Night: Debunking Rape Myths THIS Wed 6-8pm in Stamp Jimenez Rm 2208! #ruleofthumb,{'place_id': 'e4c17912c815124d'},856506214880038912,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2802289993,856506214880038912,en,False,Twitter Web Client,2017-04-24T13:52:49.000Z,everyone,"{'mentions': [{'start': 26, 'end': 42, 'username': 'UMDHealthCenter', 'id': '440949316'}], 'annotations': [{'start': 4, 'end': 8, 'probability': 0.4376, 'type': 'Organization', 'normalized_text': 'Terps'}], 'hashtags': [{'start': 132, 'end': 144, 'tag': 'ruleofthumb'}]}",,,,
249,@wcklaj @PissPigGranddad Fine w it; pretty much gave up on swans after michael gira rape allegations,{'place_id': '5bd562dbf4cc852d'},851658692017745920,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",169669050,851648950549454848,en,False,Twitter for iPhone,2017-04-11T04:50:29.000Z,everyone,"{'mentions': [{'start': 8, 'end': 24, 'username': 'PissPigGranddad', 'id': '445330799'}], 'annotations': [{'start': 71, 'end': 82, 'probability': 0.8834, 'type': 'Person', 'normalized_text': 'michael gira'}]}",,,"[{'type': 'replied_to', 'id': '851658446332153856'}]",234104136
250,"Females be 15, Sophomores, and ugly be press to tell they friends they let a college nigga hit🤦🏾‍♂️like thats not cute, that's rape😂😴😭",{'place_id': '2163e3af2838ce1c'},850463868379910144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1005039480,850463868379910144,en,False,Twitter for iPhone,2017-04-07T21:42:41.000Z,everyone,,,,,
251,And Justin drunk self let some boy rape his girl like wtf she is killih herself too #13ReasonsWhy,{'place_id': 'f3f3e88ab848b86b'},849082276357033984,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",478476045,849082276357033984,en,False,Twitter for iPhone,2017-04-04T02:12:44.000Z,everyone,"{'annotations': [{'start': 4, 'end': 9, 'probability': 0.9963, 'type': 'Person', 'normalized_text': 'Justin'}], 'hashtags': [{'start': 84, 'end': 97, 'tag': '13ReasonsWhy'}]}",,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10048975805', 'name': '13 Reasons Why (Netflix)'}}]",,
252,"""Bill Cosby is the Steph Curry of rape"" 😂😂😂 Dave funny af",{'place_id': 'bf9b9d49defeea89'},845476157063598080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490778457,845476157063598080,en,False,Twitter for Android,2017-03-25T03:23:18.000Z,everyone,"{'annotations': [{'start': 1, 'end': 10, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Bill Cosby'}, {'start': 19, 'end': 29, 'probability': 0.6683, 'type': 'Person', 'normalized_text': 'Steph Curry'}, {'start': 47, 'end': 50, 'probability': 0.9221, 'type': 'Person', 'normalized_text': 'Dave'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809849103983071232', 'name': 'Stephen Curry'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '809849103983071232', 'name': 'Stephen Curry'}}]",,
253,I'm here watching this dude stream on twitch and he playing ear rape music smh,{'place_id': '062402b4c803a13b'},835290445169180673,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1385811458,835290445169180673,en,False,Twitter for iPhone,2017-02-25T00:48:55.000Z,everyone,"{'annotations': [{'start': 38, 'end': 43, 'probability': 0.432, 'type': 'Product', 'normalized_text': 'twitch'}]}",,,,
254,"#BlackHistoryMonth continues with ""Our People, Connecting Anti-Rape and Anti-Racism work"" TONIGHT: https://t.co/8NJCRi716h https://t.co/LSWHk8VwsX",{'place_id': 'e4c17912c815124d'},834511178932035589,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59604041,834511178932035589,en,False,Twitter Web Client,2017-02-22T21:12:24.000Z,everyone,"{'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/8NJCRi716h', 'expanded_url': 'http://stamp.umd.edu/MICA/BHM', 'display_url': 'stamp.umd.edu/MICA/BHM'}, {'start': 123, 'end': 146, 'url': 'https://t.co/LSWHk8VwsX', 'expanded_url': 'https://twitter.com/thestampumd/status/834511178932035589/photo/1', 'display_url': 'pic.twitter.com/LSWHk8VwsX'}], 'hashtags': [{'start': 0, 'end': 18, 'tag': 'BlackHistoryMonth'}]}",{'media_keys': ['3_834510990322511872']},,,
255,"""There's nothing natural or healthy about statutory rape."" TELL 'EM, BENSON! #SVU400 #AreMakingMeVeryUncomfortable @Mariska @nbcsvu",{'place_id': 'e4c17912c815124d'},829517407123292160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1219681471,829517407123292160,en,False,Twitter for iPhone,2017-02-09T02:28:56.000Z,everyone,"{'mentions': [{'start': 115, 'end': 123, 'username': 'Mariska', 'id': '247560825'}], 'annotations': [{'start': 69, 'end': 74, 'probability': 0.7167, 'type': 'Person', 'normalized_text': 'BENSON'}], 'hashtags': [{'start': 77, 'end': 84, 'tag': 'SVU400'}, {'start': 85, 'end': 114, 'tag': 'AreMakingMeVeryUncomfortable'}]}",,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000621685', 'name': 'Law & Order: Special Victims Unit', 'description': 'Lieutenant Benson and her NYPD squad fight for justice in cases ripped straight from the headlines.\n'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10027539598', 'name': 'Law & Order: Special Victims Unit', 'description': ""The detectives that are part of the NYPD's Special Victims Unit investigate crimes of sexual nature. While the focus of the other shows in the `Law & Order' franchise largely deal with murder cases, the SVU detectives frequently deal with crimes, such as rapes, in which the victim survives and assists authorities in the investigation. The series features a cast of veteran actors, including Mariska Hargitay, Richard Belzer, Dann Florek and, after the first season, rapper Ice-T. Occasional crossover episodes feature detectives from other series in the `Law & Order' franchise.""}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028154931', 'name': 'Law & Order: Special Victims Unit'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029055820', 'name': 'New York, Unité Spéciale', 'description': ""Une unité spéciale de la police de New York, dirigée par le lieutenant Olivia Benson, est chargée d'enquêter sur des crimes à caractère sexuel et de prendre en charge les victimes.""}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10032236456', 'name': 'Law & Order: Special Victims Unit'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10035394862', 'name': 'Ley y orden: unidad de víctimas especiales'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10039006393', 'name': 'Law & Order SVU'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10039392465', 'name': 'Law & Order: SVU'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10048169586', 'name': 'Motherly Love', 'description': 'After a teen uses a rifle to stop an assault on his mother, he learns the perpetrator of the assault is someone he knows.'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10048192758', 'name': 'Motherly Love'}}]",,
256,Medical students confess: 'I don't talk about my rape. Ppl might not see me as a capable... (via @thejournal_ie) https://t.co/gfBMNMhXRF.,{'place_id': 'bf9b9d49defeea89'},828450349698650112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",25085864,828450349698650112,en,False,Twitter for Android,2017-02-06T03:48:49.000Z,everyone,"{'mentions': [{'start': 97, 'end': 111, 'username': 'thejournal_ie', 'id': '150246405'}], 'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/gfBMNMhXRF', 'expanded_url': 'http://jrnl.ie/3219262', 'display_url': 'jrnl.ie/3219262'}]}",,,,
257,@TheView What about rape victims?,{'place_id': 'bf9b9d49defeea89'},824651316119142400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2989947423,824632494129639424,en,False,Twitter for iPhone,2017-01-26T16:12:49.000Z,everyone,"{'mentions': [{'start': 0, 'end': 8, 'username': 'TheView', 'id': '21258337'}]}",,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607590', 'name': 'The View', 'description': 'Created in 1997 by veteran journalist Barbara Walters, ""The View"" is a daytime talk show hosted by women -- including Whoopi Goldberg, Joy Behar, Sunny Hostin and Sara Haines -- and each offers her take on the day\'s news during the opening ""Hot Topics"" segment. Later, the ladies welcome various celebrities, who join them in a chat or perform for the audience. The program also offers tips on beauty, fashion, diet and relationships. Known for their freewheeling style, the hosts are often lampooned in late-night sketches.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028841605', 'name': 'The View'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10047977480', 'name': 'The View', 'description': 'Actor James Monroe Iglehart; a visit to the set of Broadway\'s ""Aladdin.""'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10048068291', 'name': 'The View'}}]","[{'type': 'replied_to', 'id': '824632494129639424'}]",21258337
258,"Granddad fled rape of Nanjing, started family in England, brought them to US in 1944... https://t.co/6KxR1RB5TZ",{'place_id': '3ebbdd99701b0c90'},824445974097563648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3093187233,824445974097563648,en,False,Twitter for Android,2017-01-26T02:36:52.000Z,everyone,"{'annotations': [{'start': 22, 'end': 28, 'probability': 0.5283, 'type': 'Place', 'normalized_text': 'Nanjing'}, {'start': 49, 'end': 55, 'probability': 0.9896, 'type': 'Place', 'normalized_text': 'England'}, {'start': 74, 'end': 75, 'probability': 0.7637, 'type': 'Place', 'normalized_text': 'US'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/6KxR1RB5TZ', 'expanded_url': 'https://twitter.com/imraansiddiqi/status/824143569476866049', 'display_url': 'twitter.com/imraansiddiqi/…'}]}",,,"[{'type': 'quoted', 'id': '824143569476866049'}]",
259,Yes..and men who rape should go to jail. But he grouped all immigrants because of their race. That was wrong. https://t.co/DMQvsBFs58,{'place_id': 'e4c17912c815124d'},814344273831350272,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 1}",2784774020,814344273831350272,en,False,Twitter for Android,2016-12-29T05:36:19.000Z,everyone,"{'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/DMQvsBFs58', 'expanded_url': 'https://twitter.com/blaubok/status/814341697899548673', 'display_url': 'twitter.com/blaubok/status…'}]}",,,,
260,Marital rape is real https://t.co/NPSxv9PVtr,{'place_id': 'bf9b9d49defeea89'},812044804020387840,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",60315092,812044804020387840,en,False,Twitter for iPhone,2016-12-22T21:19:02.000Z,everyone,"{'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/NPSxv9PVtr', 'expanded_url': 'https://twitter.com/ali_the_prophet/status/812040348495179776', 'display_url': 'twitter.com/ali_the_prophe…'}]}",,,,
261,"In India, it’s not easy to report on rape
https://t.co/EHui8DvNBT",{'place_id': 'f3f3e88ab848b86b'},811656828018978820,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348144750,811656828018978820,en,False,Twitter for Android,2016-12-21T19:37:22.000Z,everyone,"{'annotations': [{'start': 3, 'end': 7, 'probability': 0.9972, 'type': 'Place', 'normalized_text': 'India'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/EHui8DvNBT', 'expanded_url': 'http://wapo.st/2h9ASbI', 'display_url': 'wapo.st/2h9ASbI'}]}",,,,
262,"Area athlete justifies rape because ""she was too drunk to say no anyway"" https://t.co/lHryEiZPNg",{'place_id': '062402b4c803a13b'},809814303255707648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",213961555,809814303255707648,en,False,Twitter for Android,2016-12-16T17:35:50.000Z,everyone,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/lHryEiZPNg', 'expanded_url': 'https://twitter.com/1MoneyMike1/status/809811617449910272', 'display_url': 'twitter.com/1MoneyMike1/st…'}]}",,,"[{'type': 'quoted', 'id': '809811617449910272'}]",
263,Friendly reminder to the world that Jameis Winston got away with rape because he was good at football.,{'place_id': '062402b4c803a13b'},808000980273025024,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",213961555,808000980273025024,en,False,Twitter for Android,2016-12-11T17:30:20.000Z,everyone,"{'annotations': [{'start': 36, 'end': 49, 'probability': 0.9981, 'type': 'Person', 'normalized_text': 'Jameis Winston'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '768572922587787264', 'name': 'Jameis Winston', 'description': 'Jameis Winston'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '689566297638580224', 'name': 'Tampa Bay Buccaneers'}}]",,
264,Everything is rape.,{'place_id': 'f3f3e88ab848b86b'},798978068048183300,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",205101915,798978068048183300,en,False,Twitter for Android,2016-11-16T19:56:30.000Z,everyone,,,,,
265,"Lmao but you did don't solicit her response, she has no right to talk to you that's rape. https://t.co/UaJQzhLw4t",{'place_id': 'f3f3e88ab848b86b'},798977903182675978,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",205101915,798977903182675978,en,False,Twitter for Android,2016-11-16T19:55:51.000Z,everyone,"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/UaJQzhLw4t', 'expanded_url': 'https://twitter.com/JackNForTweets_/status/798976723408789504', 'display_url': 'twitter.com/JackNForTweets…'}]}",,,,
266,"Whether it's rape, assault or drugs.. some athletes would rather get off than get on the field smh",{'place_id': 'e4c17912c815124d'},798959657515712512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2347257014,798959657515712512,en,False,Twitter for iPhone,2016-11-16T18:43:20.000Z,everyone,,,,,
267,i will never be able to swallow the fact that my home state now considers rape as a non-violent crime..,{'place_id': 'e4c17912c815124d'},797124114217631744,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",1644463878,797124114217631744,en,False,Twitter for iPhone,2016-11-11T17:09:33.000Z,everyone,,,,,
268,@KAYbeginskiss can't see another person winning an election who's about to be on trial for rape other than trump lmaoo,{'place_id': 'f3f3e88ab848b86b'},796360349566009344,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",70833965,796353626948202497,en,False,Twitter for iPhone,2016-11-09T14:34:37.000Z,everyone,"{'annotations': [{'start': 107, 'end': 111, 'probability': 0.9956, 'type': 'Person', 'normalized_text': 'trump'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'KAYbeginskiss', 'id': '228568126'}]}",,"[{'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '10037066629', 'name': '2016 US Elections', 'description': '2016 US Elections'}}]","[{'type': 'replied_to', 'id': '796360190387978241'}]",70833965
269,He is on trial for rape... And you voted for him? He is openly against non whites...and you voted for him? This is our new presidents legacy,{'place_id': 'e4c17912c815124d'},796357917255626752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",474051466,796357917255626752,en,False,Twitter for Android,2016-11-09T14:24:57.000Z,everyone,,,,,
270,"You voted for a man who openly supports rape culture, sexual assault, bigotry, and hatred. Don't even TRY to justify that.",{'place_id': 'e4c17912c815124d'},796357540397387778,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",818341820,796357540397387778,en,False,Twitter for iPhone,2016-11-09T14:23:27.000Z,everyone,,,,,
271,My question is what if he is convicted for rape? Then what?,{'place_id': 'e4c17912c815124d'},796244077796884480,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",23223377,796244077796884480,en,False,Twitter for iPhone,2016-11-09T06:52:36.000Z,everyone,,,,,
272,@_R0TIMI  this was when she was a defense attorney though it was her job to defend her client that doesn't mean she's for rape lol,{'place_id': 'e4c17912c815124d'},796123966347902976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",902880966,796123476218281984,en,False,Twitter for iPhone,2016-11-08T22:55:19.000Z,everyone,,,,"[{'type': 'replied_to', 'id': '796123476218281984'}]",156082757
273,"@amayzing11 This is crazy. I would think they at least would know better than ""rape victims"" AT LEAST",{'place_id': 'e4c17912c815124d'},792906316381556740,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",28199240,792903059819167744,en,False,Twitter Web Client,2016-10-31T01:49:31.000Z,everyone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'amayzing11', 'id': '237059465'}]}",,,"[{'type': 'replied_to', 'id': '792903059819167744'}]",237059465
274,"I usually say ""I hate men."" as a joke but when a guy threatens to rape me in the alley outside of cornerstone bc I got served at the bar...",{'place_id': 'e4c17912c815124d'},791475655380578304,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",30209049,791475655380578304,en,False,Twitter for iPhone,2016-10-27T03:04:35.000Z,everyone,,,,,
275,Reyna really is the most talked about subject in America...idk if its good that we are discussing rape now or just bad that we still have to https://t.co/9LtOwL5FkL,{'place_id': 'e4c17912c815124d'},790597040338239493,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",349770310,790597040338239493,en,False,Twitter for iPhone,2016-10-24T16:53:17.000Z,everyone,"{'annotations': [{'start': 0, 'end': 4, 'probability': 0.8006, 'type': 'Person', 'normalized_text': 'Reyna'}, {'start': 49, 'end': 55, 'probability': 0.9985, 'type': 'Place', 'normalized_text': 'America'}], 'urls': [{'start': 141, 'end': 164, 'url': 'https://t.co/9LtOwL5FkL', 'expanded_url': 'https://twitter.com/HolaImMario/status/790597040338239493/photo/1', 'display_url': 'pic.twitter.com/9LtOwL5FkL'}]}",{'media_keys': ['3_790597036185882625']},,,
276,Rape and sexual assault can be two different things. Rape is a form of sexual assault. All sexual assault is NOT rape.,{'place_id': 'f3f3e88ab848b86b'},790583705911726081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",137478814,790583705911726081,en,False,Twitter for iPhone,2016-10-24T16:00:18.000Z,everyone,,,,,
277,Cheating is NOT rape. Being seduced is NOT rape. Consensual sex when u can physically leave (IF that's really what u wanted) is NOT rape.,{'place_id': 'f3f3e88ab848b86b'},790583395445186560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",137478814,790583395445186560,en,False,Twitter for iPhone,2016-10-24T15:59:04.000Z,everyone,,,,,
