,location,date,tweet_count,article_count
11297,UMN,1/13/2017,0,0
11298,UMN,1/11/2017,0,0
11299,UMN,1/10/2017,0,0
11300,UMN,1/9/2017,0,0
11301,UMN,1/8/2017,0,0
11302,UMN,1/5/2017,0,0
11303,UMN,12/9/2018,0,0
11304,UMN,12/8/2018,0,0
11305,UMN,12/6/2018,0,3
11306,UMN,12/2/2018,0,0
11307,UMN,11/28/2018,0,1
11308,UMN,11/12/2018,0,1
11309,UMN,11/7/2018,0,2
11310,UMN,11/5/2018,0,0
11311,UMN,10/28/2018,0,0
11312,UMN,10/27/2018,0,0
11313,UMN,10/23/2018,0,0
11314,UMN,10/14/2018,0,0
11315,UMN,10/9/2018,0,0
11316,UMN,10/7/2018,0,0
11317,UMN,10/4/2018,0,2
11318,UMN,10/2/2018,0,0
11319,UMN,10/3/2018,0,0
11320,UMN,10/1/2018,0,2
11321,UMN,9/30/2018,0,0
11322,UMN,9/28/2018,0,0
11323,UMN,9/27/2018,0,1
11324,UMN,9/26/2018,0,0
11325,UMN,9/25/2018,0,1
11326,UMN,9/24/2018,0,2
11327,UMN,9/23/2018,0,0
11328,UMN,9/20/2018,0,2
11329,UMN,9/16/2018,0,0
11330,UMN,9/3/2018,0,3
11331,UMN,8/20/2018,0,0
11332,UMN,8/19/2018,0,0
11333,UMN,8/18/2018,0,0
11334,UMN,8/16/2018,0,0
11335,UMN,8/7/2018,0,0
11336,UMN,7/30/2018,0,0
11337,UMN,7/27/2018,0,0
11338,UMN,7/11/2018,0,0
11339,UMN,6/29/2018,0,0
11340,UMN,5/31/2018,0,0
11341,UMN,5/17/2018,0,0
11342,UMN,5/3/2018,0,2
11343,UMN,4/26/2018,0,0
11344,UMN,4/25/2018,0,0
11345,UMN,4/24/2018,0,1
11346,UMN,4/23/2018,0,1
11347,UMN,4/19/2018,0,0
11348,UMN,4/18/2018,0,1
11349,UMN,4/16/2018,0,3
11350,UMN,4/13/2018,0,2
11351,UMN,4/17/2018,0,1
11352,UMN,4/12/2018,0,0
11353,UMN,4/5/2018,0,0
11354,UMN,4/11/2018,0,0
11355,UMN,3/28/2018,0,0
11356,UMN,3/27/2018,0,0
11357,UMN,3/26/2018,0,1
11358,UMN,3/20/2018,0,1
11359,UMN,3/9/2018,0,0
11360,UMN,3/7/2018,0,1
11361,UMN,3/1/2018,0,2
11362,UMN,2/26/2018,0,2
11363,UMN,2/22/2018,0,4
11364,UMN,2/21/2018,0,1
11365,UMN,2/19/2018,0,2
11366,UMN,2/16/2018,0,1
11367,UMN,2/15/2018,0,3
11368,UMN,2/14/2018,0,0
11369,UMN,2/12/2018,0,5
11370,UMN,2/11/2018,0,0
11371,UMN,2/9/2018,0,0
11372,UMN,2/7/2018,0,1
11373,UMN,2/5/2018,0,1
11374,UMN,2/2/2018,0,0
11375,UMN,1/29/2018,0,2
11376,UMN,1/25/2018,0,1
11377,UMN,1/26/2018,0,0
11378,UMN,1/23/2018,0,0
11379,UMN,1/19/2018,0,0
11380,UMN,1/18/2018,0,1
11381,UMN,1/8/2018,0,0
11382,UMN,1/5/2018,0,2
11383,UMN,12/3/2019,0,0
11384,UMN,11/5/2019,0,0
11385,UMN,10/23/2019,0,0
11386,UMN,10/13/2019,0,2
11387,UMN,10/8/2019,0,0
11388,UMN,10/7/2019,0,0
11389,UMN,10/1/2019,0,0
11390,UMN,9/30/2019,0,0
11391,UMN,9/26/2019,0,4
11392,UMN,9/17/2019,0,0
11393,UMN,9/16/2019,0,1
11394,UMN,9/15/2019,0,1
11395,UMN,9/11/2019,0,0
11396,UMN,9/5/2019,0,0
11397,UMN,9/3/2019,0,0
11398,UMN,8/26/2019,0,0
11399,UMN,7/8/2019,0,0
11400,UMN,6/10/2019,0,0
11401,UMN,5/30/2019,0,0
11402,UMN,6/13/2019,0,0
11403,UMN,5/12/2019,0,0
11404,UMN,5/7/2019,0,0
11405,UMN,4/30/2019,0,0
11406,UMN,4/15/2019,0,0
11407,UMN,4/9/2019,0,0
11408,UMN,4/7/2019,0,0
11409,UMN,4/3/2019,0,1
11410,UMN,3/31/2019,0,0
11411,UMN,3/30/2019,0,0
11412,UMN,3/19/2019,0,1
11413,UMN,3/4/2019,0,2
11414,UMN,2/26/2019,0,0
11415,UMN,2/25/2019,0,3
11416,UMN,2/20/2019,0,0
11417,UMN,2/18/2019,0,0
11418,UMN,2/17/2019,0,0
11419,UMN,2/14/2019,0,2
11420,UMN,2/13/2019,0,0
11421,UMN,2/10/2019,0,0
11422,UMN,1/28/2019,0,2
11423,UMN,1/26/2019,0,0
11424,UMN,1/23/2019,0,1
11425,UMN,1/22/2019,0,0
11426,UMN,1/18/2019,0,0
11427,UMN,1/21/2019,0,2
11428,UMN,1/15/2019,0,0
11429,UMN,1/13/2019,0,0
11430,UMN,1/8/2019,0,0
11431,UMN,1/6/2019,0,0
11432,UMN,12/6/2020,0,0
11433,UMN,12/3/2020,0,0
11434,UMN,11/4/2020,0,0
11435,UMN,11/3/2020,0,0
11436,UMN,10/29/2020,0,0
11437,UMN,10/22/2020,0,0
11438,UMN,10/16/2020,0,0
11439,UMN,10/14/2020,0,0
11440,UMN,10/7/2020,0,0
11441,UMN,10/4/2020,0,0
11442,UMN,9/30/2020,0,0
11443,UMN,9/17/2020,0,1
11444,UMN,9/11/2020,0,0
11445,UMN,9/10/2020,0,0
11446,UMN,9/7/2020,0,0
11447,UMN,8/26/2020,0,1
11448,UMN,8/25/2020,0,0
11449,UMN,6/14/2020,0,0
11450,UMN,5/27/2020,0,0
11451,UMN,5/18/2020,0,0
11452,UMN,5/14/2020,0,0
11453,UMN,5/11/2020,0,0
11454,UMN,4/30/2020,0,1
11455,UMN,4/21/2020,0,0
11456,UMN,4/14/2020,0,0
11457,UMN,4/13/2020,0,0
11458,UMN,4/8/2020,0,0
11459,UMN,4/2/2020,0,0
11460,UMN,3/30/2020,0,0
11461,UMN,3/24/2020,0,0
11462,UMN,3/23/2020,0,0
11463,UMN,3/8/2020,0,0
11464,UMN,3/5/2020,0,0
11465,UMN,3/1/2020,0,0
11466,UMN,2/23/2020,0,0
11467,UMN,2/18/2020,0,0
11468,UMN,2/13/2020,0,0
11469,UMN,2/14/2020,0,1
11470,UMN,2/10/2020,0,0
11471,UMN,2/5/2020,0,0
11472,UMN,1/15/2020,0,0
11473,UMN,12/9/2021,0,0
11474,UMN,12/8/2021,0,0
11475,UMN,12/7/2021,0,0
11476,UMN,12/6/2021,0,0
11477,UMN,12/2/2021,0,0
11478,UMN,12/1/2021,0,0
11479,UMN,11/8/2021,0,0
11480,UMN,11/7/2021,0,0
11481,UMN,11/6/2021,0,0
11482,UMN,11/5/2021,0,0
11483,UMN,11/3/2021,0,0
11484,UMN,11/1/2021,0,0
11485,UMN,10/20/2021,0,0
11486,UMN,10/13/2021,0,0
11487,UMN,10/14/2021,0,0
11488,UMN,10/12/2021,0,0
11489,UMN,10/3/2021,0,0
11490,UMN,9/30/2021,0,0
11491,UMN,9/29/2021,0,0
11492,UMN,9/23/2021,0,1
11493,UMN,9/21/2021,0,1
11494,UMN,9/19/2021,0,0
11495,UMN,9/15/2021,0,0
11496,UMN,8/26/2021,0,0
11497,UMN,4/26/2021,0,0
11498,UMN,4/19/2021,0,0
11499,UMN,4/11/2021,0,0
11500,UMN,4/8/2021,0,0
11501,UMN,4/6/2021,0,1
11502,UMN,3/25/2021,0,0
11503,UMN,3/24/2021,0,0
11504,UMN,3/23/2021,0,1
11505,UMN,3/22/2021,0,0
11506,UMN,2/11/2021,0,1
11507,UMN,2/4/2021,0,0
11508,UMN,1/20/2021,0,1
11509,UMN,1/17/2021,0,0
11510,UMN,1/4/2021,0,0
11511,UMN,11/10/2011,0,2
11512,UMN,3/29/2011,0,1
11513,UMN,3/23/2011,0,0
11514,UMN,7/8/2012,0,0
11515,UMN,5/16/2012,0,0
11516,UMN,11/25/2014,0,2
11517,UMN,11/12/2014,0,0
11518,UMN,8/28/2014,0,0
11519,UMN,4/23/2014,0,2
11520,UMN,3/18/2014,0,0
11521,UMN,2/4/2014,0,2
11522,UMN,12/15/2015,0,2
11523,UMN,6/10/2015,0,1
11524,UMN,6/3/2015,0,0
11525,UMN,5/13/2015,0,0
11526,UMN,1/21/2015,0,0
11527,UMN,9/7/2016,0,1
11528,UMN,2/3/2016,0,0
11529,UMN,2/1/2016,0,2
11530,UMN,1/30/2016,0,0
11531,UMN,3/26/2017,0,0
11532,UMN,11/15/2018,0,1
11533,UMN,11/4/2018,0,0
11534,UMN,11/2/2018,0,0
11535,UMN,9/18/2018,0,0
11536,UMN,4/6/2018,0,0
11537,UMN,4/4/2018,0,1
11538,UMN,4/2/2018,0,0
11539,UMN,3/30/2018,0,0
11540,UMN,2/28/2018,0,0
11541,UMN,11/18/2019,0,2
11542,UMN,8/27/2019,0,0
11543,UMN,8/21/2019,0,0
11544,UMN,8/13/2019,0,0
11545,UMN,5/14/2019,0,0
11546,UMN,4/28/2019,0,0
11547,UMN,3/25/2019,0,3
11548,UMN,2/3/2019,0,0
11549,UMN,1/24/2019,0,0
11550,UMN,9/2/2020,0,0
11551,UMN,4/20/2020,0,1
11552,UMN,4/15/2020,0,0
11553,UMN,3/9/2020,0,0
11554,UMN,2/5/2021,0,1
11555,UMN,1/18/2021,0,0
11556,UMN,12/7/2011,0,0
11557,UMN,12/4/2011,0,0
11558,UMN,11/30/2011,0,1
11559,UMN,11/16/2011,0,1
11560,UMN,10/31/2011,0,1
11561,UMN,10/12/2011,0,0
11562,UMN,10/4/2011,0,1
11563,UMN,9/27/2011,0,1
11564,UMN,9/19/2011,0,1
11565,UMN,9/14/2011,0,0
11566,UMN,9/12/2011,0,0
11567,UMN,9/11/2011,0,0
11568,UMN,8/24/2011,0,0
11569,UMN,7/17/2011,0,0
11570,UMN,5/25/2011,0,0
11571,UMN,5/13/2011,0,0
11572,UMN,5/8/2011,0,0
11573,UMN,4/16/2011,0,0
11574,UMN,4/14/2011,0,1
11575,UMN,4/10/2011,0,0
11576,UMN,4/5/2011,0,0
11577,UMN,4/4/2011,0,1
11578,UMN,3/22/2011,0,0
11579,UMN,3/10/2011,0,2
11580,UMN,12/7/2012,0,0
11581,UMN,11/27/2012,0,0
11582,UMN,11/11/2012,0,0
11583,UMN,11/9/2012,0,0
11584,UMN,11/8/2012,0,4
11585,UMN,11/5/2012,0,0
11586,UMN,10/30/2012,0,0
11587,UMN,10/23/2012,0,3
11588,UMN,10/9/2012,0,1
11589,UMN,9/21/2012,0,0
11590,UMN,9/18/2012,0,0
11591,UMN,9/6/2012,0,0
11592,UMN,8/24/2012,0,0
11593,UMN,8/23/2012,0,0
11594,UMN,8/22/2012,0,0
11595,UMN,8/17/2012,0,0
11596,UMN,7/22/2012,0,0
11597,UMN,7/18/2012,0,0
11598,UMN,7/15/2012,0,0
11599,UMN,7/1/2012,0,0
11600,UMN,4/9/2012,0,0
11601,UMN,4/2/2012,0,1
11602,UMN,3/29/2012,0,1
11603,UMN,3/8/2012,0,2
11604,UMN,3/4/2012,0,0
11605,UMN,2/28/2012,0,1
11606,UMN,2/27/2012,0,3
11607,UMN,2/9/2012,0,2
11608,UMN,1/31/2012,0,2
11609,UMN,1/18/2012,0,0
11610,UMN,11/22/2013,0,0
11611,UMN,11/21/2013,0,4
11612,UMN,10/3/2013,0,2
11613,UMN,9/30/2013,0,0
11614,UMN,9/3/2013,0,0
11615,UMN,7/25/2013,0,0
11616,UMN,7/18/2013,0,0
11617,UMN,7/8/2013,0,0
11618,UMN,4/26/2013,0,0
11619,UMN,4/23/2013,0,0
11620,UMN,4/16/2013,0,0
11621,UMN,4/10/2013,0,1
11622,UMN,4/3/2013,0,0
11623,UMN,3/19/2013,0,0
11624,UMN,2/25/2013,0,1
11625,UMN,2/11/2013,0,2
11626,UMN,1/31/2013,0,0
11627,UMN,1/21/2013,0,0
11628,UMN,1/6/2013,0,0
11629,UMN,10/30/2014,0,1
11630,UMN,10/22/2014,0,0
11631,UMN,10/20/2014,0,0
11632,UMN,9/18/2014,0,1
11633,UMN,8/30/2014,0,0
11634,UMN,7/15/2014,0,0
11635,UMN,7/6/2014,0,0
11636,UMN,7/2/2014,0,0
11637,UMN,6/11/2014,0,1
11638,UMN,6/8/2014,0,0
11639,UMN,6/4/2014,0,0
11640,UMN,3/14/2014,0,0
11641,UMN,3/9/2014,0,0
11642,UMN,2/24/2014,0,1
11643,UMN,1/31/2014,0,0
11644,UMN,1/22/2014,0,0
11645,UMN,1/13/2014,0,0
11646,UMN,11/5/2015,0,0
11647,UMN,9/21/2015,0,2
11648,UMN,9/20/2015,0,0
11649,UMN,9/16/2015,0,0
11650,UMN,9/15/2015,0,1
11651,UMN,8/31/2015,0,0
11652,UMN,8/19/2015,0,0
11653,UMN,7/26/2015,0,0
11654,UMN,7/1/2015,0,1
11655,UMN,6/24/2015,0,1
11656,UMN,5/17/2015,0,0
11657,UMN,5/1/2015,0,0
11658,UMN,4/6/2015,0,0
11659,UMN,2/5/2015,0,2
11660,UMN,1/26/2015,0,3
11661,UMN,12/1/2016,0,0
11662,UMN,11/17/2016,0,0
11663,UMN,11/14/2016,0,2
11664,UMN,11/2/2016,0,0
11665,UMN,10/18/2016,0,0
11666,UMN,10/17/2016,0,2
11667,UMN,10/7/2016,0,0
11668,UMN,10/2/2016,0,0
11669,UMN,9/22/2016,0,1
11670,UMN,9/14/2016,0,0
11671,UMN,9/2/2016,0,0
11672,UMN,8/25/2016,0,0
11673,UMN,7/27/2016,0,1
11674,UMN,7/18/2016,0,0
11675,UMN,6/29/2016,0,0
11676,UMN,6/27/2016,0,0
11677,UMN,6/26/2016,0,0
11678,UMN,6/15/2016,0,3
11679,UMN,4/22/2016,0,0
11680,UMN,4/10/2016,0,0
11681,UMN,4/11/2016,0,0
11682,UMN,3/29/2016,0,0
11683,UMN,3/1/2016,0,1
11684,UMN,2/12/2016,0,1
11685,UMN,2/10/2016,0,1
11686,UMN,2/11/2016,0,0
11687,UMN,1/14/2016,0,0
11688,UMN,10/9/2017,0,0
11689,UMN,10/6/2017,0,1
11690,UMN,9/4/2017,0,0
11691,UMN,8/30/2017,0,1
11692,UMN,8/29/2017,0,1
11693,UMN,8/15/2017,0,0
11694,UMN,5/31/2017,0,0
11695,UMN,5/10/2017,0,0
11696,UMN,4/9/2017,0,0
11697,UMN,3/27/2017,0,1
11698,UMN,3/9/2017,0,3
11699,UMN,2/18/2017,0,1
11700,UMN,2/9/2017,0,2
11701,UMN,2/8/2017,0,0
11702,UMN,2/6/2017,0,4
11703,UMN,1/30/2017,0,2
11704,UMN,1/12/2017,0,0
11705,UMN,12/4/2018,0,0
11706,UMN,12/3/2018,0,1
11707,UMN,11/10/2018,0,1
11708,UMN,10/22/2018,0,1
11709,UMN,10/21/2018,0,0
11710,UMN,10/8/2018,0,1
11711,UMN,9/19/2018,0,0
11712,UMN,9/13/2018,0,1
11713,UMN,8/27/2018,0,0
11714,UMN,8/21/2018,0,0
11715,UMN,7/16/2018,0,0
11716,UMN,6/1/2018,0,0
11717,UMN,7/5/2018,0,0
11718,UMN,5/10/2018,0,0
11719,UMN,4/20/2018,0,0
11720,UMN,3/29/2018,0,1
11721,UMN,3/3/2018,0,1
11722,UMN,3/5/2018,0,4
11723,UMN,2/27/2018,0,1
11724,UMN,1/12/2018,0,0
11725,UMN,10/30/2019,0,0
11726,UMN,10/27/2019,0,0
11727,UMN,10/3/2019,0,0
11728,UMN,10/6/2019,0,2
11729,UMN,7/17/2019,0,2
11730,UMN,6/19/2019,0,0
11731,UMN,5/22/2019,0,0
11732,UMN,5/21/2019,0,0
11733,UMN,5/17/2019,0,0
11734,UMN,5/15/2019,0,0
11735,UMN,5/3/2019,0,0
11736,UMN,4/10/2019,0,1
11737,UMN,3/24/2019,0,0
11738,UMN,3/17/2019,0,0
11739,UMN,2/9/2019,0,0
11740,UMN,2/7/2019,0,2
11741,UMN,1/31/2019,0,0
11742,UMN,1/29/2019,0,1
11743,UMN,1/3/2019,0,0
11744,UMN,12/9/2020,0,0
11745,UMN,11/17/2020,0,0
11746,UMN,11/8/2020,0,0
11747,UMN,10/6/2020,0,0
11748,UMN,9/22/2020,0,0
11749,UMN,8/30/2020,0,0
11750,UMN,7/5/2020,0,0
11751,UMN,4/27/2020,0,0
11752,UMN,3/2/2020,0,2
11753,UMN,2/9/2020,0,0
11754,UMN,1/31/2020,0,0
11755,UMN,1/27/2020,0,0
11756,UMN,1/9/2020,0,0
11757,UMN,11/29/2021,0,0
11758,UMN,9/13/2021,0,0
11759,UMN,6/19/2021,0,0
11760,UMN,3/3/2021,0,0
11761,UMN,3/1/2021,0,1
11762,UMN,1/21/2021,0,0
11763,UMN,10/18/2011,0,0
11764,UMN,8/25/2011,0,0
11765,UMN,6/2/2011,0,0
11766,UMN,4/12/2011,0,2
11767,UMN,3/7/2011,0,1
11768,UMN,2/10/2011,0,1
11769,UMN,1/23/2011,0,0
11770,UMN,11/30/2012,0,0
11771,UMN,9/30/2012,0,0
11772,UMN,9/16/2012,0,0
11773,UMN,8/30/2012,0,0
11774,UMN,8/28/2012,0,0
11775,UMN,8/14/2012,0,0
11776,UMN,3/22/2012,0,4
11777,UMN,10/16/2013,0,0
11778,UMN,9/16/2013,0,1
11779,UMN,7/15/2013,0,0
11780,UMN,6/6/2013,0,0
11781,UMN,4/12/2013,0,0
11782,UMN,3/31/2013,0,0
11783,UMN,2/7/2013,0,3
11784,UMN,1/30/2013,0,1
11785,UMN,12/2/2014,0,1
11786,UMN,11/4/2014,0,1
11787,UMN,10/21/2014,0,2
11788,UMN,9/30/2014,0,2
11789,UMN,7/13/2014,0,0
11790,UMN,3/12/2014,0,0
11791,UMN,2/26/2014,0,1
11792,UMN,2/20/2014,0,2
11793,UMN,1/21/2014,0,2
11794,UMN,1/14/2014,0,0
11795,UMN,11/18/2015,0,0
11796,UMN,11/3/2015,0,1
11797,UMN,9/22/2015,0,1
11798,UMN,8/20/2015,0,1
11799,UMN,4/21/2015,0,1
11800,UMN,2/16/2015,0,0
11801,UMN,1/22/2015,0,2
11802,UMN,5/18/2016,0,0
11803,UMN,5/15/2016,0,0
11804,UMN,9/21/2017,0,1
11805,UMN,9/5/2017,0,0
11806,UMN,1/3/2017,0,2
11807,UMN,11/29/2018,0,1
11808,UMN,11/3/2018,0,0
11809,UMN,9/11/2018,0,0
11810,UMN,8/23/2018,0,0
11811,UMN,7/7/2018,0,0
11812,UMN,6/21/2018,0,1
11813,UMN,5/5/2018,0,0
11814,UMN,2/8/2018,0,4
11815,UMN,11/4/2019,0,0
11816,UMN,10/12/2019,0,0
11817,UMN,9/13/2019,0,0
11818,UMN,8/28/2019,0,0
11819,UMN,6/12/2019,0,0
11820,UMN,3/26/2019,0,0
11821,UMN,2/21/2019,0,0
11822,UMN,1/17/2019,0,0
11823,UMN,10/5/2020,0,2
11824,UMN,9/16/2020,0,0
11825,UMN,8/31/2020,0,0
11826,UMN,4/9/2020,0,0
11827,UMN,10/4/2021,0,0
11828,UMN,7/13/2021,0,0
11829,UMN,5/15/2021,0,0
11830,UMN,4/12/2021,0,0
11831,UMN,4/1/2021,0,0
11832,UMN,2/25/2021,0,1
11833,UMN,11/20/2011,0,0
11834,UMN,10/3/2011,0,1
11835,UMN,9/8/2011,0,2
11836,UMN,3/30/2011,0,0
11837,UMN,1/6/2011,0,0
11838,UMN,9/5/2012,0,2
11839,UMN,6/10/2012,0,0
11840,UMN,7/11/2013,0,0
11841,UMN,5/6/2013,0,2
11842,UMN,2/18/2013,0,0
11843,UMN,1/18/2013,0,0
11844,UMN,11/19/2014,0,1
11845,UMN,11/11/2014,0,0
11846,UMN,10/12/2014,0,0
11847,UMN,10/9/2014,0,0
11848,UMN,10/8/2014,0,0
11849,UMN,9/9/2014,0,1
11850,UMN,4/14/2014,0,0
11851,UMN,3/13/2014,0,1
11852,UMN,1/17/2014,0,0
11853,UMN,4/10/2015,0,0
11854,UMN,1/22/2016,0,0
11855,UMN,11/8/2017,0,0
11856,UMN,8/22/2018,0,0
11857,UMN,7/12/2018,0,0
11858,UMN,7/10/2018,0,0
11859,UMN,7/3/2018,0,1
11860,UMN,4/15/2018,0,0
11861,UMN,2/1/2018,0,1
11862,UMN,12/15/2019,0,0
11863,UMN,8/29/2019,0,0
11864,UMN,7/2/2019,0,0
11865,UMN,6/6/2019,0,0
11866,UMN,4/8/2019,0,1
11867,UMN,4/2/2019,0,0
11868,UMN,3/29/2019,0,0
11869,UMN,1/30/2019,0,0
11870,UMN,10/20/2020,0,0
11871,UMN,9/23/2020,0,0
11872,UMN,6/1/2020,0,0
11873,UMN,2/21/2020,0,0
11874,UMN,11/15/2021,0,0
11875,UMN,9/1/2021,0,0
11876,UMN,2/23/2021,0,0
11877,UMN,1/7/2021,0,0
11878,UMN,4/14/2021,0,0
11879,UMN,3/18/2021,0,1
11880,UMN,3/14/2021,0,0
11881,UMN,7/30/2020,0,1
11882,UMN,7/26/2020,0,0
11883,UMN,7/16/2020,0,1
11884,UMN,5/3/2020,0,0
11885,UMN,4/17/2020,0,1
11886,UMN,4/16/2020,0,0
11887,UMN,4/5/2020,0,0
11888,UMN,2/6/2020,0,0
11889,UMN,11/6/2019,0,0
11890,UMN,6/8/2019,0,0
11891,UMN,6/5/2019,0,0
11892,UMN,5/20/2019,0,0
11893,UMN,3/11/2019,0,5
11894,UMN,11/17/2018,0,0
11895,UMN,11/8/2018,0,1
11896,UMN,8/13/2018,0,0
11897,UMN,4/9/2018,0,1
11898,UMN,12/2/2017,0,0
11899,UMN,11/20/2017,0,1
11900,UMN,11/9/2017,0,0
11901,UMN,10/3/2017,0,0
11902,UMN,7/31/2017,0,0
11903,UMN,7/13/2017,0,1
11904,UMN,5/5/2017,0,0
11905,UMN,4/14/2017,0,0
11906,UMN,4/12/2017,0,1
11907,UMN,3/17/2017,0,1
11908,UMN,2/10/2017,0,0
11909,UMN,12/14/2016,0,0
11910,UMN,12/13/2016,0,0
11911,UMN,10/3/2016,0,0
11912,UMN,6/12/2016,0,0
11913,UMN,4/1/2016,0,1
11914,UMN,3/3/2016,0,2
11915,UMN,2/16/2016,0,2
11916,UMN,11/12/2015,0,1
11917,UMN,10/23/2015,0,0
11918,UMN,4/12/2015,0,0
11919,UMN,1/11/2015,0,0
11920,UMN,7/31/2014,0,0
11921,UMN,7/18/2014,0,0
11922,UMN,6/21/2014,0,0
11923,UMN,6/5/2014,0,0
11924,UMN,6/3/2014,0,0
11925,UMN,12/5/2012,0,0
11926,UMN,5/25/2012,0,0
11927,UMN,4/20/2012,0,0
11928,UMN,6/30/2011,0,0
11929,UMN,4/28/2010,0,1
11930,UMN,2/5/2010,0,0
11931,UMN,6/30/2020,0,0
11932,UMN,6/11/2020,0,1
11933,UMN,3/14/2020,0,0
11934,UMN,5/9/2019,0,0
11935,UMN,2/8/2022,0,0
11936,UMN,7/28/2021,0,0
11937,UMN,7/9/2021,0,0
11938,UMN,4/20/2021,0,0
11939,UMN,4/7/2021,0,0
11940,UMN,2/22/2021,0,0
11941,UMN,2/7/2021,0,0
11942,UMN,11/5/2020,0,1
11943,UMN,11/2/2020,0,0
11944,UMN,10/19/2020,0,0
11945,UMN,7/14/2020,0,0
11946,UMN,6/17/2020,0,0
11947,UMN,4/29/2020,0,0
11948,UMN,2/19/2020,0,0
11949,UMN,1/24/2020,0,0
11950,UMN,12/4/2019,0,0
11951,UMN,11/9/2019,0,1
11952,UMN,11/3/2019,0,0
11953,UMN,10/31/2019,0,3
11954,UMN,10/16/2019,0,1
11955,UMN,6/4/2019,0,0
11956,UMN,4/11/2019,0,1
11957,UMN,1/25/2019,0,0
11958,UMN,10/6/2018,0,0
11959,UMN,5/24/2018,0,0
11960,UMN,4/3/2018,0,0
11961,UMN,3/6/2018,0,0
11962,UMN,12/28/2016,0,1
11963,UMN,5/20/2016,0,0
11964,UMN,4/25/2016,0,0
11965,UMN,10/2/2015,0,0
11966,UMN,3/14/2015,0,0
11967,UMN,5/8/2013,0,0
11968,UMN,10/22/2012,0,0
11969,UMN,2/17/2012,0,0
11970,UMN,10/6/2011,0,2
11971,UMN,2/8/2010,0,1
11972,UMN,8/3/2021,0,0
11973,UMN,8/13/2020,0,0
11974,UMN,6/9/2020,0,0
11975,UMN,11/10/2019,0,0
11976,UMN,11/8/2019,0,0
11977,UMN,4/22/2019,0,1
11978,UMN,3/5/2019,0,2
11979,UMN,1/14/2019,0,0
11980,UMN,7/24/2018,0,0
11981,UMN,6/6/2018,0,0
11982,UMN,5/30/2018,0,0
11983,UMN,5/18/2018,0,0
11984,UMN,5/9/2018,0,0
11985,UMN,4/10/2018,0,0
11986,UMN,3/17/2018,0,0
11987,UMN,2/25/2018,0,0
11988,UMN,1/31/2018,0,0
11989,UMN,1/11/2018,0,0
11990,UMN,5/23/2017,0,0
11991,UMN,2/14/2017,0,0
11992,UMN,2/3/2017,0,0
11993,UMN,6/25/2016,0,0
11994,UMN,6/8/2016,0,1
11995,UMN,5/25/2016,0,4
11996,UMN,3/23/2016,0,0
11997,UMN,3/12/2016,0,0
11998,UMN,1/5/2016,0,0
11999,UMN,11/2/2015,0,0
12000,UMN,4/20/2015,0,3
12001,UMN,4/14/2015,0,1
12002,UMN,10/17/2014,0,0
12003,UMN,8/14/2014,0,0
12004,UMN,1/10/2013,0,0
12005,UMN,10/26/2012,0,0
12006,UMN,5/23/2012,0,0
12007,UMN,5/21/2012,0,0
12008,UMN,5/9/2012,0,0
12009,UMN,5/8/2012,0,0
12010,UMN,5/1/2012,0,1
12011,UMN,4/26/2012,0,0
12012,UMN,4/29/2011,0,0
12013,UMN,4/25/2011,0,1
12014,UMN,4/19/2011,0,1
12015,UMN,4/18/2011,0,1
12016,UMN,10/26/2010,0,1
12017,UMN,4/21/2010,0,0
12018,UMN,4/14/2010,0,0
12019,UMN,2/10/2022,0,1
12020,UMN,1/17/2022,0,0
12021,UMN,1/3/2022,0,0
12022,UMN,11/4/2021,0,0
12023,UMN,10/30/2021,0,0
12024,UMN,10/27/2021,0,0
12025,UMN,10/25/2021,0,1
12026,UMN,8/30/2021,0,0
12027,UMN,8/7/2021,0,0
12028,UMN,7/29/2021,0,0
12029,UMN,6/12/2021,0,0
12030,UMN,6/9/2021,0,0
12031,UMN,6/3/2021,0,0
12032,UMN,6/2/2021,0,0
12033,UMN,6/1/2021,0,0
12034,UMN,5/31/2021,0,0
12035,UMN,5/27/2021,0,0
12036,UMN,5/18/2021,0,0
12037,UMN,5/11/2021,0,0
12038,UMN,5/9/2021,0,0
12039,UMN,5/3/2021,0,0
12040,UMN,4/28/2021,0,0
12041,UMN,3/16/2021,0,1
12042,UMN,3/15/2021,0,0
12043,UMN,3/4/2021,0,0
12044,UMN,2/16/2021,0,0
12045,UMN,1/31/2021,0,0
12046,UMN,1/13/2021,0,0
12047,UMN,12/22/2020,0,0
12048,UMN,12/16/2020,0,0
12049,UMN,12/5/2020,0,1
12050,UMN,11/27/2020,0,0
12051,UMN,11/10/2020,0,1
12052,UMN,8/27/2020,0,0
12053,UMN,8/21/2020,0,0
12054,UMN,8/19/2020,0,0
12055,UMN,8/9/2020,0,0
12056,UMN,8/7/2020,0,0
12057,UMN,8/6/2020,0,0
12058,UMN,8/4/2020,0,0
12059,UMN,7/31/2020,0,0
12060,UMN,7/27/2020,0,1
12061,UMN,6/20/2020,0,0
12062,UMN,6/3/2020,0,0
12063,UMN,6/2/2020,0,1
12064,UMN,5/28/2020,0,0
12065,UMN,5/26/2020,0,0
12066,UMN,5/20/2020,0,0
12067,UMN,5/12/2020,0,0
12068,UMN,5/10/2020,0,0
12069,UMN,5/6/2020,0,0
12070,UMN,4/26/2020,0,0
12071,UMN,4/19/2020,0,1
12072,UMN,4/12/2020,0,0
